window,target,model,feature,mean_coefficient,std_coefficient,abs_mean_coefficient,sign_consistency
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_17,0.011125531910728254,0.02396410909770545,0.011125531910728254,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_18,0.14383992589223207,0.033813119841473296,0.14383992589223207,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_19,0.034662758365869094,0.005545671585158179,0.034662758365869094,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_20,0.07798835234108381,0.015506892813366592,0.07798835234108381,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_21,0.034913661401240595,0.025109593741415685,0.034913661401240595,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_22,-0.006458435193553919,0.013002340618321683,0.006458435193553919,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_23,0.00588510416180251,0.006735243264927009,0.00588510416180251,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_24,-0.014337112299617687,0.010605332721155923,0.014337112299617687,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_25,0.029702536211391396,0.020178330973237162,0.029702536211391396,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_26,0.08786517306567895,0.05005614224557666,0.08786517306567895,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_27,-0.007381477298579096,0.03369857208192524,0.007381477298579096,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_28,0.01825029763439158,0.011966540214429028,0.01825029763439158,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_29,0.05863286208262917,0.02906975908070211,0.05863286208262917,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_30,-0.15632394525453433,0.022629711437929686,0.15632394525453433,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_31,-0.034694953951097375,0.005463299337255118,0.034694953951097375,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_00,0.005506237523576494,0.0022890519245214263,0.005506237523576494,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_01,-0.005373874050794758,0.007263101124359138,0.005373874050794758,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_02,-0.004115666603655711,0.0023844146318906185,0.004115666603655711,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_03,0.004025437103194746,0.0029884264540593303,0.004025437103194746,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_04,0.0002362441126055017,0.003394443620541388,0.0002362441126055017,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_05,-0.008586265010159274,0.00339720992913598,0.008586265010159274,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_06,0.002211606560386789,0.0017212340718441052,0.002211606560386789,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_07,-0.01301242181753837,0.004871348220946727,0.01301242181753837,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_08,0.002805661345579034,0.003963008549757551,0.002805661345579034,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_09,-0.0017976325185477715,0.0013254356673422243,0.0017976325185477715,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_10,0.006499592655399167,0.0073368893483130495,0.006499592655399167,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_11,-0.005824598763213862,0.004185486469732931,0.005824598763213862,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_12,0.00047773321220367465,0.001869519295469022,0.00047773321220367465,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_13,0.01168516480813125,0.008618731837501697,0.01168516480813125,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_14,-0.004300373578633597,0.004408778415159424,0.004300373578633597,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_15,-1.6394995213242677e-05,0.0030384921771700406,1.6394995213242677e-05,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_16,0.0032067801239562045,0.0015445322791955093,0.0032067801239562045,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_17,-0.009373974138063993,0.004957574374127551,0.009373974138063993,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_18,0.0010549594040106687,0.0026935218287120386,0.0010549594040106687,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_19,0.0004338246169122855,0.005675446495751831,0.0004338246169122855,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_20,0.004268981299430111,0.0029607339311498405,0.004268981299430111,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_21,0.010428022737244209,0.003125536100724494,0.010428022737244209,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_22,0.004088343749422295,0.0035447545103284932,0.004088343749422295,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_23,0.00031928160302682995,0.001148940754060636,0.00031928160302682995,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_24,-0.009130811555324733,0.003753883079168558,0.009130811555324733,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_25,0.007000271116867328,0.004548429390042018,0.007000271116867328,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_26,-0.0010610177317479177,0.0028458298286944484,0.0010610177317479177,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_27,-0.009733903174244994,0.0071006035085381045,0.009733903174244994,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_28,0.0006571010246963157,0.0029240472229398913,0.0006571010246963157,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_29,0.002220261922196668,0.0010433477522583732,0.002220261922196668,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_30,0.004148636433734271,0.0072036983364563035,0.004148636433734271,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_31,0.003581133691997431,0.0014017826242607,0.003581133691997431,1.0
early_pre_response,log_RT_ms,hidden,hidden_00,-0.2354156494140625,0.07598863469240676,0.2354156494140625,1.0
early_pre_response,log_RT_ms,hidden,hidden_01,0.07158924639225006,0.013398001806846686,0.07158924639225006,1.0
early_pre_response,log_RT_ms,hidden,hidden_02,0.13718904927372932,0.09167400001999473,0.13718904927372932,1.0
early_pre_response,log_RT_ms,hidden,hidden_03,0.1564361646771431,0.07074159046964415,0.1564361646771431,1.0
early_pre_response,log_RT_ms,hidden,hidden_04,0.21732326596975327,0.12612753613852246,0.21732326596975327,1.0
early_pre_response,log_RT_ms,hidden,hidden_05,-0.005425872579144198,0.01007801117204287,0.005425872579144198,0.8
early_pre_response,log_RT_ms,hidden,hidden_06,-0.06495516300201416,0.011961254058384111,0.06495516300201416,1.0
early_pre_response,log_RT_ms,hidden,hidden_07,0.08558214455842972,0.007688064150935708,0.08558214455842972,1.0
early_pre_response,log_RT_ms,hidden,hidden_08,0.09484784305095673,0.00833624429692825,0.09484784305095673,1.0
early_pre_response,log_RT_ms,hidden,hidden_09,0.0482472388073802,0.0639195997128356,0.0482472388073802,0.8
early_pre_response,log_RT_ms,hidden,hidden_10,0.1588274508714676,0.0560837718509924,0.1588274508714676,1.0
early_pre_response,log_RT_ms,hidden,hidden_11,0.034783356636762616,0.05033650960219979,0.034783356636762616,0.6
early_pre_response,log_RT_ms,hidden,hidden_12,0.006977430451661349,0.0020427503275754905,0.006977430451661349,1.0
early_pre_response,log_RT_ms,hidden,hidden_13,-0.2479650318622589,0.05965773624859598,0.2479650318622589,1.0
early_pre_response,log_RT_ms,hidden,hidden_14,-0.02643077876418829,0.019846994020322004,0.02643077876418829,1.0
early_pre_response,log_RT_ms,hidden,hidden_15,0.00796185708604753,0.0056874366523259,0.00796185708604753,0.8
early_pre_response,log_RT_ms,hidden,hidden_16,-0.04173667803406715,0.009282636234275776,0.04173667803406715,1.0
early_pre_response,log_RT_ms,hidden,hidden_17,0.027260158210992813,0.024967690616286144,0.027260158210992813,0.8
