latent,rt_group,time_ms,mean
z2,fast,-401.95440673828125,-0.10668245702981949
z2,fast,-398.04559326171875,-0.10795781016349792
z2,fast,-394.1368103027344,-0.10959454625844955
z2,fast,-390.22802734375,-0.11144647002220154
z2,fast,-386.3192138671875,-0.11330927163362503
z2,fast,-382.4104309082031,-0.11498764902353287
z2,fast,-378.5016174316406,-0.1163877472281456
z2,fast,-374.59283447265625,-0.11752118915319443
z2,fast,-370.6840515136719,-0.118507519364357
z2,fast,-366.7752380371094,-0.11950819194316864
z2,fast,-362.866455078125,-0.12065348774194717
z2,fast,-358.9576416015625,-0.12197995185852051
z2,fast,-355.0488586425781,-0.12345851957798004
z2,fast,-351.14007568359375,-0.12499533593654633
z2,fast,-347.23126220703125,-0.12645065784454346
z2,fast,-343.3224792480469,-0.12768623232841492
z2,fast,-339.4136657714844,-0.12864026427268982
z2,fast,-335.5048828125,-0.1293257623910904
z2,fast,-331.5960998535156,-0.12983328104019165
z2,fast,-327.6872863769531,-0.13030296564102173
z2,fast,-323.77850341796875,-0.13084454834461212
z2,fast,-319.8697204589844,-0.13149645924568176
z2,fast,-315.9609069824219,-0.13219930231571198
z2,fast,-312.0521240234375,-0.13283754885196686
z2,fast,-308.143310546875,-0.13331590592861176
z2,fast,-304.2345275878906,-0.13362842798233032
z2,fast,-300.32574462890625,-0.133840411901474
z2,fast,-296.41693115234375,-0.13405995070934296
z2,fast,-292.5081481933594,-0.13438859581947327
z2,fast,-288.5993347167969,-0.13488027453422546
z2,fast,-284.6905517578125,-0.1355436146259308
z2,fast,-280.7817687988281,-0.13631941378116608
z2,fast,-276.8729553222656,-0.137095108628273
z2,fast,-272.96417236328125,-0.13771536946296692
z2,fast,-269.0553894042969,-0.13807056844234467
z2,fast,-265.1465759277344,-0.1381501406431198
z2,fast,-261.23779296875,-0.13798293471336365
z2,fast,-257.3289794921875,-0.1376393437385559
z2,fast,-253.42019653320312,-0.13719779253005981
z2,fast,-249.5113983154297,-0.136699378490448
z2,fast,-245.60260009765625,-0.1361977756023407
z2,fast,-241.69381713867188,-0.13577359914779663
z2,fast,-237.78501892089844,-0.13551029562950134
z2,fast,-233.876220703125,-0.13546249270439148
z2,fast,-229.96742248535156,-0.1356123983860016
z2,fast,-226.0586395263672,-0.13587558269500732
z2,fast,-222.14984130859375,-0.1360989212989807
z2,fast,-218.2410430908203,-0.13609926402568817
z2,fast,-214.33224487304688,-0.135746031999588
z2,fast,-210.42344665527344,-0.13505518436431885
z2,fast,-206.51466369628906,-0.13420337438583374
z2,fast,-202.60586547851562,-0.13343681395053864
z2,fast,-198.6970672607422,-0.1329789161682129
z2,fast,-194.78826904296875,-0.1329902559518814
z2,fast,-190.87948608398438,-0.13352566957473755
z2,fast,-186.97068786621094,-0.13448014855384827
z2,fast,-183.0618896484375,-0.13562195003032684
z2,fast,-179.15309143066406,-0.13668781518936157
z2,fast,-175.24429321289062,-0.1374969631433487
z2,fast,-171.33551025390625,-0.13804307579994202
z2,fast,-167.4267120361328,-0.1384677141904831
z2,fast,-163.51791381835938,-0.138973206281662
z2,fast,-159.60911560058594,-0.13973097503185272
z2,fast,-155.70033264160156,-0.14076834917068481
z2,fast,-151.79153442382812,-0.14196299016475677
z2,fast,-147.8827362060547,-0.14312390983104706
z2,fast,-143.97393798828125,-0.1440778225660324
z2,fast,-140.0651397705078,-0.14474821090698242
z2,fast,-136.15635681152344,-0.14517347514629364
z2,fast,-132.24755859375,-0.1454833745956421
z2,fast,-128.33876037597656,-0.1458338052034378
z2,fast,-124.42996978759766,-0.1463264524936676
z2,fast,-120.52117156982422,-0.14699044823646545
z2,fast,-116.61238098144531,-0.14777928590774536
z2,fast,-112.70358276367188,-0.1486045867204666
z2,fast,-108.79478454589844,-0.14940418303012848
z2,fast,-104.88599395751953,-0.15017777681350708
z2,fast,-100.9771957397461,-0.15098437666893005
z2,fast,-97.06840515136719,-0.1518627107143402
z2,fast,-93.15960693359375,-0.1527654528617859
z2,fast,-89.25081634521484,-0.153607577085495
z2,fast,-85.3420181274414,-0.15430927276611328
z2,fast,-81.4332275390625,-0.15482096374034882
z2,fast,-77.52442932128906,-0.15517258644104004
z2,fast,-73.61563873291016,-0.15547701716423035
z2,fast,-69.70684051513672,-0.15589258074760437
z2,fast,-65.79804229736328,-0.15652187168598175
z2,fast,-61.889251708984375,-0.15734510123729706
z2,fast,-57.9804573059082,-0.1582505702972412
z2,fast,-54.07166290283203,-0.15904642641544342
z2,fast,-50.162864685058594,-0.15955688059329987
z2,fast,-46.25407028198242,-0.1597343236207962
z2,fast,-42.34527587890625,-0.1596509963274002
z2,fast,-38.43648147583008,-0.1594133824110031
z2,fast,-34.527687072753906,-0.1591058075428009
z2,fast,-30.618892669677734,-0.15875552594661713
z2,fast,-26.710098266601562,-0.1583445817232132
z2,fast,-22.80130386352539,-0.15788084268569946
z2,fast,-18.892507553100586,-0.1574304699897766
z2,fast,-14.983713150024414,-0.15710148215293884
z2,fast,-11.074918746948242,-0.15700097382068634
z2,fast,-7.166123867034912,-0.15721191465854645
z2,fast,-3.257328987121582,-0.15771940350532532
z2,fast,0.6514657735824585,-0.15838751196861267
z2,fast,4.560260772705078,-0.15898583829402924
z2,fast,8.46905517578125,-0.15932287275791168
z2,fast,12.377850532531738,-0.1593448519706726
z2,fast,16.286645889282227,-0.15912923216819763
z2,fast,20.1954402923584,-0.15880343317985535
z2,fast,24.10423469543457,-0.15850837528705597
z2,fast,28.013029098510742,-0.1583266258239746
z2,fast,31.921823501586914,-0.15820439159870148
z2,fast,35.83061981201172,-0.15802106261253357
z2,fast,39.73941421508789,-0.157656729221344
z2,fast,43.64820861816406,-0.1570378839969635
z2,fast,47.557003021240234,-0.1562100350856781
z2,fast,51.465797424316406,-0.15531477332115173
z2,fast,55.37459182739258,-0.15451651811599731
z2,fast,59.28338623046875,-0.15389059484004974
z2,fast,63.19218063354492,-0.15338347852230072
z2,fast,67.1009750366211,-0.1528937965631485
z2,fast,71.00977325439453,-0.1523280143737793
z2,fast,74.91856384277344,-0.15163488686084747
z2,fast,78.82736206054688,-0.15087279677391052
z2,fast,82.73615264892578,-0.15017631649971008
z2,fast,86.64495086669922,-0.1496540755033493
z2,fast,90.55374908447266,-0.1493370234966278
z2,fast,94.46253967285156,-0.14918531477451324
z2,fast,98.371337890625,-0.1490870714187622
z2,fast,102.2801284790039,-0.1488916426897049
z2,fast,106.18892669677734,-0.148469015955925
z2,fast,110.09771728515625,-0.1478126347064972
z2,fast,114.00651550292969,-0.14701522886753082
z2,fast,117.9153060913086,-0.14618347585201263
z2,fast,121.82410430908203,-0.14539925754070282
z2,fast,125.73290252685547,-0.14471572637557983
z2,fast,129.64169311523438,-0.14414237439632416
z2,fast,133.5504913330078,-0.1436614990234375
z2,fast,137.45928955078125,-0.1432463824748993
z2,fast,141.36807250976562,-0.14288541674613953
z2,fast,145.27687072753906,-0.1425594836473465
z2,fast,149.1856689453125,-0.14222735166549683
z2,fast,153.09446716308594,-0.14182159304618835
z2,fast,157.0032501220703,-0.14129318296909332
z2,fast,160.91204833984375,-0.14063598215579987
z2,fast,164.8208465576172,-0.13989730179309845
z2,fast,168.72964477539062,-0.13917377591133118
z2,fast,172.63844299316406,-0.1385541558265686
z2,fast,176.54722595214844,-0.13807226717472076
z2,fast,180.45602416992188,-0.13772675395011902
z2,fast,184.3648223876953,-0.1374792605638504
z2,fast,188.27362060546875,-0.13721135258674622
z2,fast,192.18240356445312,-0.1368231624364853
z2,fast,196.09120178222656,-0.13630621135234833
z2,fast,200.0,-0.13570797443389893
z2,medium,-1000.0,-0.00028835059492848814
z2,medium,-996.0911865234375,-0.017897289246320724
z2,medium,-992.1824340820312,-0.03587111085653305
z2,medium,-988.2736206054688,-0.05100145936012268
z2,medium,-984.3648071289062,-0.06307051330804825
z2,medium,-980.4560546875,-0.0725439190864563
z2,medium,-976.5472412109375,-0.07994336634874344
z2,medium,-972.638427734375,-0.0857977643609047
z2,medium,-968.7296142578125,-0.09060890227556229
z2,medium,-964.8208618164062,-0.09468477219343185
z2,medium,-960.9120483398438,-0.09814852476119995
z2,medium,-957.0032348632812,-0.10105187445878983
z2,medium,-953.094482421875,-0.10342370718717575
z2,medium,-949.1856689453125,-0.10535064339637756
z2,medium,-945.27685546875,-0.10694655776023865
z2,medium,-941.3681030273438,-0.10831055045127869
z2,medium,-937.4592895507812,-0.10947775840759277
z2,medium,-933.5504760742188,-0.11042863130569458
z2,medium,-929.6417236328125,-0.1111019179224968
z2,medium,-925.73291015625,-0.1114363893866539
z2,medium,-921.8240966796875,-0.11143115907907486
z2,medium,-917.915283203125,-0.11110901832580566
z2,medium,-914.0065307617188,-0.1105494275689125
z2,medium,-910.0977172851562,-0.10989713668823242
z2,medium,-906.1889038085938,-0.10927066951990128
z2,medium,-902.2801513671875,-0.1087159514427185
z2,medium,-898.371337890625,-0.10819115489721298
z2,medium,-894.4625244140625,-0.10763193666934967
z2,medium,-890.5537719726562,-0.10701551288366318
z2,medium,-886.6449584960938,-0.10634753853082657
z2,medium,-882.7361450195312,-0.10570230334997177
z2,medium,-878.8273315429688,-0.10521142184734344
z2,medium,-874.9185791015625,-0.10497072339057922
z2,medium,-871.009765625,-0.10496971756219864
z2,medium,-867.1009521484375,-0.10511443018913269
z2,medium,-863.1921997070312,-0.10532395541667938
z2,medium,-859.2833862304688,-0.10555119067430496
z2,medium,-855.3745727539062,-0.10577284544706345
z2,medium,-851.4658203125,-0.10595600306987762
z2,medium,-847.5570068359375,-0.1060817763209343
z2,medium,-843.648193359375,-0.10617654025554657
z2,medium,-839.7394409179688,-0.1062418669462204
z2,medium,-835.8306274414062,-0.10622753947973251
z2,medium,-831.9218139648438,-0.10611849278211594
z2,medium,-828.0130004882812,-0.1059553474187851
z2,medium,-824.104248046875,-0.10577799379825592
z2,medium,-820.1954345703125,-0.10560694336891174
z2,medium,-816.28662109375,-0.1054672971367836
z2,medium,-812.3778686523438,-0.10539751499891281
z2,medium,-808.4690551757812,-0.1054292619228363
z2,medium,-804.5602416992188,-0.10548129677772522
z2,medium,-800.6514892578125,-0.10539394617080688
z2,medium,-796.74267578125,-0.10505040735006332
z2,medium,-792.8338623046875,-0.10437166690826416
z2,medium,-788.9251098632812,-0.10335781425237656
z2,medium,-785.0162963867188,-0.1021108627319336
z2,medium,-781.1074829101562,-0.10082613676786423
z2,medium,-777.1986694335938,-0.09975693374872208
z2,medium,-773.2899169921875,-0.09908249229192734
z2,medium,-769.381103515625,-0.09886369854211807
z2,medium,-765.4722900390625,-0.09904240816831589
z2,medium,-761.5635375976562,-0.09941297769546509
z2,medium,-757.6547241210938,-0.099757120013237
z2,medium,-753.7459106445312,-0.09997253865003586
z2,medium,-749.837158203125,-0.10005930066108704
z2,medium,-745.9283447265625,-0.10007482767105103
z2,medium,-742.01953125,-0.1000940203666687
z2,medium,-738.1107788085938,-0.10014248639345169
z2,medium,-734.2019653320312,-0.10021251440048218
z2,medium,-730.2931518554688,-0.10028905421495438
z2,medium,-726.3843383789062,-0.1003161072731018
z2,medium,-722.4755859375,-0.10023202747106552
z2,medium,-718.5667724609375,-0.10007351636886597
z2,medium,-714.657958984375,-0.09991402179002762
z2,medium,-710.7492065429688,-0.09983882308006287
z2,medium,-706.8403930664062,-0.0999007597565651
z2,medium,-702.9315795898438,-0.1000591292977333
z2,medium,-699.0228271484375,-0.10018043965101242
z2,medium,-695.114013671875,-0.10017446428537369
z2,medium,-691.2052001953125,-0.09999114274978638
z2,medium,-687.29638671875,-0.09963355958461761
z2,medium,-683.3876342773438,-0.09918921440839767
z2,medium,-679.4788208007812,-0.09880946576595306
z2,medium,-675.5700073242188,-0.09863881766796112
z2,medium,-671.6612548828125,-0.09877106547355652
z2,medium,-667.75244140625,-0.09918683022260666
z2,medium,-663.8436279296875,-0.09978395700454712
z2,medium,-659.9348754882812,-0.10044139623641968
z2,medium,-656.0260620117188,-0.10106278210878372
z2,medium,-652.1172485351562,-0.10162650048732758
z2,medium,-648.20849609375,-0.10223545879125595
z2,medium,-644.2996826171875,-0.10299453884363174
z2,medium,-640.390869140625,-0.10395167022943497
z2,medium,-636.4820556640625,-0.10508409142494202
z2,medium,-632.5733032226562,-0.10629276186227798
z2,medium,-628.6644897460938,-0.10738607496023178
z2,medium,-624.7556762695312,-0.10815651714801788
z2,medium,-620.846923828125,-0.10852532833814621
z2,medium,-616.9381103515625,-0.10858386754989624
z2,medium,-613.029296875,-0.10852250456809998
z2,medium,-609.1205444335938,-0.10855141282081604
z2,medium,-605.2117309570312,-0.10880085080862045
z2,medium,-601.3029174804688,-0.1093037873506546
z2,medium,-597.3941650390625,-0.11000925302505493
z2,medium,-593.4853515625,-0.11081600189208984
z2,medium,-589.5765380859375,-0.11165593564510345
z2,medium,-585.667724609375,-0.11249017715454102
z2,medium,-581.7589721679688,-0.11330118775367737
z2,medium,-577.8501586914062,-0.11408994346857071
z2,medium,-573.9413452148438,-0.11489765346050262
z2,medium,-570.0325927734375,-0.11579468101263046
z2,medium,-566.123779296875,-0.11681143939495087
z2,medium,-562.2149658203125,-0.11791165173053741
z2,medium,-558.3062133789062,-0.11897595226764679
z2,medium,-554.3973999023438,-0.11992911249399185
z2,medium,-550.4885864257812,-0.12078596651554108
z2,medium,-546.579833984375,-0.12157506495714188
z2,medium,-542.6710205078125,-0.12231868505477905
z2,medium,-538.76220703125,-0.12306824326515198
z2,medium,-534.8533935546875,-0.12386701256036758
z2,medium,-530.9446411132812,-0.1247154176235199
z2,medium,-527.0358276367188,-0.12555333971977234
z2,medium,-523.1270141601562,-0.12632010877132416
z2,medium,-519.21826171875,-0.12698045372962952
z2,medium,-515.3094482421875,-0.12752768397331238
z2,medium,-511.4006652832031,-0.12799420952796936
z2,medium,-507.4918518066406,-0.1284436732530594
z2,medium,-503.58306884765625,-0.12894576787948608
z2,medium,-499.67425537109375,-0.12957139313220978
z2,medium,-495.7654724121094,-0.1303545981645584
z2,medium,-491.856689453125,-0.13130788505077362
z2,medium,-487.9478759765625,-0.13244378566741943
z2,medium,-484.0390930175781,-0.1337268054485321
z2,medium,-480.1302795410156,-0.13505806028842926
z2,medium,-476.22149658203125,-0.1363125890493393
z2,medium,-472.3127136230469,-0.13737522065639496
z2,medium,-468.4039001464844,-0.1382126808166504
z2,medium,-464.4951171875,-0.13887806236743927
z2,medium,-460.5863342285156,-0.13945762813091278
z2,medium,-456.6775207519531,-0.14001810550689697
z2,medium,-452.76873779296875,-0.14059671759605408
z2,medium,-448.85992431640625,-0.14118190109729767
z2,medium,-444.9511413574219,-0.14173683524131775
z2,medium,-441.0423583984375,-0.14224348962306976
z2,medium,-437.133544921875,-0.14267264306545258
z2,medium,-433.2247619628906,-0.1430114507675171
z2,medium,-429.3159484863281,-0.14324451982975006
z2,medium,-425.40716552734375,-0.14336557686328888
z2,medium,-421.4983825683594,-0.14336927235126495
z2,medium,-417.5895690917969,-0.1432681828737259
z2,medium,-413.6807861328125,-0.14306671917438507
z2,medium,-409.77197265625,-0.14273065328598022
z2,medium,-405.8631896972656,-0.1422796994447708
z2,medium,-401.95440673828125,-0.14180299639701843
z2,medium,-398.04559326171875,-0.141368567943573
z2,medium,-394.1368103027344,-0.1409902423620224
z2,medium,-390.22802734375,-0.1406521499156952
z2,medium,-386.3192138671875,-0.14033949375152588
z2,medium,-382.4104309082031,-0.14006257057189941
z2,medium,-378.5016174316406,-0.13988332450389862
z2,medium,-374.59283447265625,-0.13987615704536438
z2,medium,-370.6840515136719,-0.14005576074123383
z2,medium,-366.7752380371094,-0.14040951430797577
z2,medium,-362.866455078125,-0.14094023406505585
z2,medium,-358.9576416015625,-0.1416175812482834
z2,medium,-355.0488586425781,-0.14237160980701447
z2,medium,-351.14007568359375,-0.14314566552639008
z2,medium,-347.23126220703125,-0.1439039260149002
z2,medium,-343.3224792480469,-0.1445828229188919
z2,medium,-339.4136657714844,-0.14511708915233612
z2,medium,-335.5048828125,-0.14546971023082733
z2,medium,-331.5960998535156,-0.14561910927295685
z2,medium,-327.6872863769531,-0.14559872448444366
z2,medium,-323.77850341796875,-0.14551474153995514
z2,medium,-319.8697204589844,-0.1455060988664627
z2,medium,-315.9609069824219,-0.1456623673439026
z2,medium,-312.0521240234375,-0.1460099071264267
z2,medium,-308.143310546875,-0.14651624858379364
z2,medium,-304.2345275878906,-0.14710168540477753
z2,medium,-300.32574462890625,-0.14766673743724823
z2,medium,-296.41693115234375,-0.14812280237674713
z2,medium,-292.5081481933594,-0.14844639599323273
z2,medium,-288.5993347167969,-0.14868508279323578
z2,medium,-284.6905517578125,-0.1489221304655075
z2,medium,-280.7817687988281,-0.14919817447662354
z2,medium,-276.8729553222656,-0.14952419698238373
z2,medium,-272.96417236328125,-0.14991094172000885
z2,medium,-269.0553894042969,-0.1503506600856781
z2,medium,-265.1465759277344,-0.15084631741046906
z2,medium,-261.23779296875,-0.15146580338478088
z2,medium,-257.3289794921875,-0.15228606760501862
z2,medium,-253.42019653320312,-0.15334971249103546
z2,medium,-249.5113983154297,-0.15464648604393005
z2,medium,-245.60260009765625,-0.15608763694763184
z2,medium,-241.69381713867188,-0.15749841928482056
z2,medium,-237.78501892089844,-0.1586795598268509
z2,medium,-233.876220703125,-0.1594909280538559
z2,medium,-229.96742248535156,-0.15989159047603607
z2,medium,-226.0586395263672,-0.1599455624818802
z2,medium,-222.14984130859375,-0.15979254245758057
z2,medium,-218.2410430908203,-0.15958479046821594
z2,medium,-214.33224487304688,-0.15942130982875824
z2,medium,-210.42344665527344,-0.15928305685520172
z2,medium,-206.51466369628906,-0.15911948680877686
z2,medium,-202.60586547851562,-0.15891778469085693
z2,medium,-198.6970672607422,-0.1586676836013794
z2,medium,-194.78826904296875,-0.15834437310695648
z2,medium,-190.87948608398438,-0.15799662470817566
z2,medium,-186.97068786621094,-0.15769633650779724
z2,medium,-183.0618896484375,-0.15744052827358246
z2,medium,-179.15309143066406,-0.15718825161457062
z2,medium,-175.24429321289062,-0.15691633522510529
z2,medium,-171.33551025390625,-0.15664075314998627
z2,medium,-167.4267120361328,-0.1563965380191803
z2,medium,-163.51791381835938,-0.15622849762439728
z2,medium,-159.60911560058594,-0.15617477893829346
z2,medium,-155.70033264160156,-0.15626506507396698
z2,medium,-151.79153442382812,-0.15648172795772552
z2,medium,-147.8827362060547,-0.15674059092998505
z2,medium,-143.97393798828125,-0.15694360435009003
z2,medium,-140.0651397705078,-0.15701888501644135
z2,medium,-136.15635681152344,-0.15700851380825043
z2,medium,-132.24755859375,-0.15698184072971344
z2,medium,-128.33876037597656,-0.15695011615753174
z2,medium,-124.42996978759766,-0.15691784024238586
z2,medium,-120.52117156982422,-0.15686197578907013
z2,medium,-116.61238098144531,-0.15669368207454681
z2,medium,-112.70358276367188,-0.1563268005847931
z2,medium,-108.79478454589844,-0.15573614835739136
z2,medium,-104.88599395751953,-0.15496361255645752
z2,medium,-100.9771957397461,-0.15410247445106506
z2,medium,-97.06840515136719,-0.15325510501861572
z2,medium,-93.15960693359375,-0.15245890617370605
z2,medium,-89.25081634521484,-0.1517210453748703
z2,medium,-85.3420181274414,-0.15104590356349945
z2,medium,-81.4332275390625,-0.15039749443531036
z2,medium,-77.52442932128906,-0.14973628520965576
z2,medium,-73.61563873291016,-0.14907796680927277
z2,medium,-69.70684051513672,-0.14847223460674286
z2,medium,-65.79804229736328,-0.1479310840368271
z2,medium,-61.889251708984375,-0.14742593467235565
z2,medium,-57.9804573059082,-0.14690133929252625
z2,medium,-54.07166290283203,-0.14631876349449158
z2,medium,-50.162864685058594,-0.14569763839244843
z2,medium,-46.25407028198242,-0.14508728682994843
z2,medium,-42.34527587890625,-0.14453081786632538
z2,medium,-38.43648147583008,-0.144053652882576
z2,medium,-34.527687072753906,-0.14368005096912384
z2,medium,-30.618892669677734,-0.14340117573738098
z2,medium,-26.710098266601562,-0.14314033091068268
z2,medium,-22.80130386352539,-0.14280252158641815
z2,medium,-18.892507553100586,-0.14234690368175507
z2,medium,-14.983713150024414,-0.1418556272983551
z2,medium,-11.074918746948242,-0.1414767950773239
z2,medium,-7.166123867034912,-0.1413528025150299
z2,medium,-3.257328987121582,-0.1415317952632904
z2,medium,0.6514657735824585,-0.1418970823287964
z2,medium,4.560260772705078,-0.14221808314323425
z2,medium,8.46905517578125,-0.14226311445236206
z2,medium,12.377850532531738,-0.14189043641090393
z2,medium,16.286645889282227,-0.14111275970935822
z2,medium,20.1954402923584,-0.14010074734687805
z2,medium,24.10423469543457,-0.13913153111934662
z2,medium,28.013029098510742,-0.13845868408679962
z2,medium,31.921823501586914,-0.13817375898361206
z2,medium,35.83061981201172,-0.13816232979297638
z2,medium,39.73941421508789,-0.13819745182991028
z2,medium,43.64820861816406,-0.1380513310432434
z2,medium,47.557003021240234,-0.13759544491767883
z2,medium,51.465797424316406,-0.13685724139213562
z2,medium,55.37459182739258,-0.13599920272827148
z2,medium,59.28338623046875,-0.1351979672908783
z2,medium,63.19218063354492,-0.1345852166414261
z2,medium,67.1009750366211,-0.13416695594787598
z2,medium,71.00977325439453,-0.1338321715593338
z2,medium,74.91856384277344,-0.133453369140625
z2,medium,78.82736206054688,-0.1329422891139984
z2,medium,82.73615264892578,-0.13230383396148682
z2,medium,86.64495086669922,-0.13161294162273407
z2,medium,90.55374908447266,-0.1309233009815216
z2,medium,94.46253967285156,-0.13025860488414764
z2,medium,98.371337890625,-0.12960892915725708
z2,medium,102.2801284790039,-0.1289416253566742
z2,medium,106.18892669677734,-0.1282573938369751
z2,medium,110.09771728515625,-0.12762008607387543
z2,medium,114.00651550292969,-0.1271386295557022
z2,medium,117.9153060913086,-0.1269075572490692
z2,medium,121.82410430908203,-0.1269553303718567
z2,medium,125.73290252685547,-0.12720507383346558
z2,medium,129.64169311523438,-0.12750020623207092
z2,medium,133.5504913330078,-0.1276797503232956
z2,medium,137.45928955078125,-0.127638041973114
z2,medium,141.36807250976562,-0.12740343809127808
z2,medium,145.27687072753906,-0.12710672616958618
z2,medium,149.1856689453125,-0.12686601281166077
z2,medium,153.09446716308594,-0.12673650681972504
z2,medium,157.0032501220703,-0.12668265402317047
z2,medium,160.91204833984375,-0.12659206986427307
z2,medium,164.8208465576172,-0.12633755803108215
z2,medium,168.72964477539062,-0.12586256861686707
z2,medium,172.63844299316406,-0.12522384524345398
z2,medium,176.54722595214844,-0.12456295639276505
z2,medium,180.45602416992188,-0.12403003871440887
z2,medium,184.3648223876953,-0.1236959919333458
z2,medium,188.27362060546875,-0.12353631108999252
z2,medium,192.18240356445312,-0.12345295399427414
z2,medium,196.09120178222656,-0.12334084510803223
z2,medium,200.0,-0.12312954664230347
z2,slow,-1000.0,-0.0013134173350408673
z2,slow,-996.0911865234375,-0.019657859578728676
z2,slow,-992.1824340820312,-0.03816569969058037
z2,slow,-988.2736206054688,-0.053757455199956894
z2,slow,-984.3648071289062,-0.06627157330513
z2,slow,-980.4560546875,-0.07617964595556259
z2,slow,-976.5472412109375,-0.08406545221805573
z2,slow,-972.638427734375,-0.0904279351234436
z2,slow,-968.7296142578125,-0.09563229233026505
z2,slow,-964.8208618164062,-0.09988586604595184
z2,slow,-960.9120483398438,-0.1032729223370552
z2,slow,-957.0032348632812,-0.10584196448326111
z2,slow,-953.094482421875,-0.1076732650399208
z2,slow,-949.1856689453125,-0.10894010961055756
z2,slow,-945.27685546875,-0.10989364981651306
z2,slow,-941.3681030273438,-0.11078158020973206
z2,slow,-937.4592895507812,-0.11179471015930176
z2,slow,-933.5504760742188,-0.11300837248563766
z2,slow,-929.6417236328125,-0.1143205389380455
z2,slow,-925.73291015625,-0.1155121922492981
z2,slow,-921.8240966796875,-0.11640196293592453
z2,slow,-917.915283203125,-0.11691385507583618
z2,slow,-914.0065307617188,-0.11711074411869049
z2,slow,-910.0977172851562,-0.11714150756597519
z2,slow,-906.1889038085938,-0.11715683341026306
z2,slow,-902.2801513671875,-0.11723415553569794
z2,slow,-898.371337890625,-0.11735862493515015
z2,slow,-894.4625244140625,-0.11748982965946198
z2,slow,-890.5537719726562,-0.11759509891271591
z2,slow,-886.6449584960938,-0.11769278347492218
z2,slow,-882.7361450195312,-0.1178603544831276
z2,slow,-878.8273315429688,-0.11815784871578217
z2,slow,-874.9185791015625,-0.11858445405960083
z2,slow,-871.009765625,-0.11910714954137802
z2,slow,-867.1009521484375,-0.11965277045965195
z2,slow,-863.1921997070312,-0.12013767659664154
z2,slow,-859.2833862304688,-0.12051431834697723
z2,slow,-855.3745727539062,-0.12078641355037689
z2,slow,-851.4658203125,-0.12097402662038803
z2,slow,-847.5570068359375,-0.12116837501525879
z2,slow,-843.648193359375,-0.12146568298339844
z2,slow,-839.7394409179688,-0.12185078859329224
z2,slow,-835.8306274414062,-0.12224458158016205
z2,slow,-831.9218139648438,-0.12260321527719498
z2,slow,-828.0130004882812,-0.12287695705890656
z2,slow,-824.104248046875,-0.12310842424631119
z2,slow,-820.1954345703125,-0.12336723506450653
z2,slow,-816.28662109375,-0.12370601296424866
z2,slow,-812.3778686523438,-0.12413360178470612
z2,slow,-808.4690551757812,-0.12467552721500397
z2,slow,-804.5602416992188,-0.12525495886802673
z2,slow,-800.6514892578125,-0.1257696896791458
z2,slow,-796.74267578125,-0.12617138028144836
z2,slow,-792.8338623046875,-0.12644357979297638
z2,slow,-788.9251098632812,-0.12660053372383118
z2,slow,-785.0162963867188,-0.12673109769821167
z2,slow,-781.1074829101562,-0.12687678635120392
z2,slow,-777.1986694335938,-0.12701694667339325
z2,slow,-773.2899169921875,-0.12718793749809265
z2,slow,-769.381103515625,-0.12746895849704742
z2,slow,-765.4722900390625,-0.12792269885540009
z2,slow,-761.5635375976562,-0.1285819709300995
z2,slow,-757.6547241210938,-0.12943093478679657
z2,slow,-753.7459106445312,-0.13040649890899658
z2,slow,-749.837158203125,-0.13143804669380188
z2,slow,-745.9283447265625,-0.13245365023612976
z2,slow,-742.01953125,-0.1334073841571808
z2,slow,-738.1107788085938,-0.13427001237869263
z2,slow,-734.2019653320312,-0.13502974808216095
z2,slow,-730.2931518554688,-0.1357300579547882
z2,slow,-726.3843383789062,-0.13641512393951416
z2,slow,-722.4755859375,-0.1370643973350525
z2,slow,-718.5667724609375,-0.13762955367565155
z2,slow,-714.657958984375,-0.13807284832000732
z2,slow,-710.7492065429688,-0.13841506838798523
z2,slow,-706.8403930664062,-0.13873590528964996
z2,slow,-702.9315795898438,-0.13912303745746613
z2,slow,-699.0228271484375,-0.1396321803331375
z2,slow,-695.114013671875,-0.14025120437145233
z2,slow,-691.2052001953125,-0.14087724685668945
z2,slow,-687.29638671875,-0.14136230945587158
z2,slow,-683.3876342773438,-0.1415950506925583
z2,slow,-679.4788208007812,-0.14149875938892365
z2,slow,-675.5700073242188,-0.14109326899051666
z2,slow,-671.6612548828125,-0.14050519466400146
z2,slow,-667.75244140625,-0.13986171782016754
z2,slow,-663.8436279296875,-0.13928888738155365
z2,slow,-659.9348754882812,-0.13889870047569275
z2,slow,-656.0260620117188,-0.13874801993370056
z2,slow,-652.1172485351562,-0.138830304145813
z2,slow,-648.20849609375,-0.13907815515995026
z2,slow,-644.2996826171875,-0.1394178569316864
z2,slow,-640.390869140625,-0.13979323208332062
z2,slow,-636.4820556640625,-0.14014773070812225
z2,slow,-632.5733032226562,-0.14042389392852783
z2,slow,-628.6644897460938,-0.14059552550315857
z2,slow,-624.7556762695312,-0.1406455934047699
z2,slow,-620.846923828125,-0.1405671238899231
z2,slow,-616.9381103515625,-0.14038847386837006
z2,slow,-613.029296875,-0.14016085863113403
z2,slow,-609.1205444335938,-0.1399543434381485
z2,slow,-605.2117309570312,-0.13986381888389587
z2,slow,-601.3029174804688,-0.13992513716220856
z2,slow,-597.3941650390625,-0.14014551043510437
