window,target,model,feature,mean_coefficient,std_coefficient,abs_mean_coefficient,sign_consistency
early_pre_response,RT_ms,hidden,hidden_10,43.628781127929685,5.490623088614597,43.628781127929685,1.0
early_pre_response,RT_ms,hidden,hidden_11,-39.1428726196289,3.9757515861374997,39.1428726196289,1.0
early_pre_response,RT_ms,hidden,hidden_12,16.535033226013184,1.1867657645195628,16.535033226013184,1.0
early_pre_response,RT_ms,hidden,hidden_13,-59.01004409790039,15.176757144102988,59.01004409790039,1.0
early_pre_response,RT_ms,hidden,hidden_14,5.584353446960449,2.57029356425457,5.584353446960449,1.0
early_pre_response,RT_ms,hidden,hidden_15,-4.338552045822143,2.4685269791345053,4.338552045822143,1.0
early_pre_response,RT_ms,hidden,hidden_16,-47.47684326171875,1.4787907418976292,47.47684326171875,1.0
early_pre_response,RT_ms,hidden,hidden_17,38.79931373596192,8.459694761594974,38.79931373596192,1.0
early_pre_response,RT_ms,hidden,hidden_18,55.80758361816406,12.3213610902123,55.80758361816406,1.0
early_pre_response,RT_ms,hidden,hidden_19,21.261057662963868,4.261865184670374,21.261057662963868,1.0
early_pre_response,RT_ms,hidden,hidden_20,57.03052825927735,7.164728061015322,57.03052825927735,1.0
early_pre_response,RT_ms,hidden,hidden_21,10.378371620178223,2.725180443522214,10.378371620178223,1.0
early_pre_response,RT_ms,hidden,hidden_22,-26.361103820800782,4.59790339592461,26.361103820800782,1.0
early_pre_response,RT_ms,hidden,hidden_23,9.474161052703858,2.072560448471473,9.474161052703858,1.0
early_pre_response,RT_ms,hidden,hidden_24,-7.019911575317383,3.037697222177701,7.019911575317383,1.0
early_pre_response,RT_ms,hidden,hidden_25,1.3706368923187255,7.503298902507073,1.3706368923187255,0.6
early_pre_response,RT_ms,hidden,hidden_26,14.115352249145507,7.040895399380191,14.115352249145507,1.0
early_pre_response,RT_ms,hidden,hidden_27,16.645878982543945,5.651395706819137,16.645878982543945,1.0
early_pre_response,RT_ms,hidden,hidden_28,2.919119954109192,4.972922353808917,2.919119954109192,0.8
early_pre_response,RT_ms,hidden,hidden_29,13.711216354370118,3.9110210098856095,13.711216354370118,1.0
early_pre_response,RT_ms,hidden,hidden_30,-77.81571655273437,19.732484966751677,77.81571655273437,1.0
early_pre_response,RT_ms,hidden,hidden_31,-34.5685302734375,4.7307577556590035,34.5685302734375,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_00,-0.08262639349157905,0.023691336909908167,0.08262639349157905,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_01,-0.003187163509786009,0.006371103221537099,0.003187163509786009,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_02,0.03287032956588398,0.023036846067663715,0.03287032956588398,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_03,0.023551721504579643,0.016047285567211175,0.023551721504579643,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_04,-0.009334628455237182,0.020565945283859834,0.009334628455237182,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_05,0.006092308853196693,0.0033949838323075643,0.006092308853196693,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_06,-0.015361403709415777,0.008688347541725823,0.015361403709415777,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_07,0.06657194388325632,0.003136408120019403,0.06657194388325632,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_08,0.053074519377492815,0.008079757136650554,0.053074519377492815,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_09,0.0005573330139448144,0.004311528503262243,0.0005573330139448144,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_10,0.04331745640713521,0.008884307682108242,0.04331745640713521,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_11,-0.027427051790937396,0.00638983872248692,0.027427051790937396,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_12,-0.0004939452924539456,0.0019749696357671985,0.0004939452924539456,0.6
