seed,subject_id,cpp_feature,z_feature,within_subject_corr
1,sub-STSWD1247,CPP_slope,aligned_z5_peak_time,0.29937956546166195
1,sub-STSWD1250,CPP_slope,aligned_z5_peak_time,0.21609633723136734
1,sub-STSWD1252,CPP_slope,aligned_z5_peak_time,0.21497343605602126
1,sub-STSWD1257,CPP_slope,aligned_z5_peak_time,0.24029458781624602
1,sub-STSWD1261,CPP_slope,aligned_z5_peak_time,0.30329883724230494
1,sub-STSWD1265,CPP_slope,aligned_z5_peak_time,-0.011554556038606112
1,sub-STSWD1266,CPP_slope,aligned_z5_peak_time,0.2516807354047926
1,sub-STSWD1268,CPP_slope,aligned_z5_peak_time,0.143975056555367
1,sub-STSWD1270,CPP_slope,aligned_z5_peak_time,0.28804805977644554
1,sub-STSWD1276,CPP_slope,aligned_z5_peak_time,0.3616279661992241
1,sub-STSWD1281,CPP_slope,aligned_z5_peak_time,0.24778359809312647
1,sub-STSWD1117,CPP_peak,aligned_z1_late_mean,0.645423948764801
1,sub-STSWD1118,CPP_peak,aligned_z1_late_mean,0.5273188352584839
1,sub-STSWD1120,CPP_peak,aligned_z1_late_mean,0.49729597568511963
1,sub-STSWD1124,CPP_peak,aligned_z1_late_mean,0.6041952967643738
1,sub-STSWD1126,CPP_peak,aligned_z1_late_mean,0.3309784531593323
1,sub-STSWD1131,CPP_peak,aligned_z1_late_mean,0.41660213470458984
1,sub-STSWD1132,CPP_peak,aligned_z1_late_mean,0.6281259655952454
1,sub-STSWD1135,CPP_peak,aligned_z1_late_mean,0.478355348110199
1,sub-STSWD1136,CPP_peak,aligned_z1_late_mean,0.685631275177002
1,sub-STSWD1151,CPP_peak,aligned_z1_late_mean,0.5276178121566772
1,sub-STSWD1160,CPP_peak,aligned_z1_late_mean,0.45892053842544556
1,sub-STSWD1164,CPP_peak,aligned_z1_late_mean,0.38628482818603516
1,sub-STSWD1167,CPP_peak,aligned_z1_late_mean,0.4925757646560669
1,sub-STSWD1169,CPP_peak,aligned_z1_late_mean,0.4512966275215149
1,sub-STSWD1172,CPP_peak,aligned_z1_late_mean,0.5760765075683594
1,sub-STSWD1173,CPP_peak,aligned_z1_late_mean,0.38150104880332947
1,sub-STSWD1178,CPP_peak,aligned_z1_late_mean,0.47413167357444763
1,sub-STSWD1182,CPP_peak,aligned_z1_late_mean,0.503166913986206
1,sub-STSWD1215,CPP_peak,aligned_z1_late_mean,0.3944304585456848
1,sub-STSWD1216,CPP_peak,aligned_z1_late_mean,0.450601190328598
1,sub-STSWD1219,CPP_peak,aligned_z1_late_mean,0.42797964811325073
1,sub-STSWD1223,CPP_peak,aligned_z1_late_mean,0.4652584195137024
1,sub-STSWD1227,CPP_peak,aligned_z1_late_mean,0.4615224599838257
1,sub-STSWD1233,CPP_peak,aligned_z1_late_mean,0.3744144141674042
1,sub-STSWD1234,CPP_peak,aligned_z1_late_mean,0.5004034638404846
1,sub-STSWD1237,CPP_peak,aligned_z1_late_mean,0.5548089742660522
1,sub-STSWD1239,CPP_peak,aligned_z1_late_mean,0.48171597719192505
1,sub-STSWD1240,CPP_peak,aligned_z1_late_mean,0.4603818356990814
1,sub-STSWD1243,CPP_peak,aligned_z1_late_mean,0.41691717505455017
1,sub-STSWD1245,CPP_peak,aligned_z1_late_mean,0.5220279693603516
1,sub-STSWD1247,CPP_peak,aligned_z1_late_mean,0.5434932112693787
1,sub-STSWD1250,CPP_peak,aligned_z1_late_mean,0.5474279522895813
1,sub-STSWD1252,CPP_peak,aligned_z1_late_mean,0.39397457242012024
1,sub-STSWD1257,CPP_peak,aligned_z1_late_mean,0.5317461490631104
1,sub-STSWD1261,CPP_peak,aligned_z1_late_mean,0.5004293322563171
1,sub-STSWD1265,CPP_peak,aligned_z1_late_mean,0.38892683386802673
1,sub-STSWD1266,CPP_peak,aligned_z1_late_mean,0.5017733573913574
1,sub-STSWD1268,CPP_peak,aligned_z1_late_mean,0.5174890756607056
1,sub-STSWD1270,CPP_peak,aligned_z1_late_mean,0.5044149160385132
1,sub-STSWD1276,CPP_peak,aligned_z1_late_mean,0.4840744733810425
1,sub-STSWD1281,CPP_peak,aligned_z1_late_mean,0.5858877897262573
1,sub-STSWD1117,CPP_peak,aligned_z1_slope,-0.06594970640845825
1,sub-STSWD1118,CPP_peak,aligned_z1_slope,-0.10603014537720214
1,sub-STSWD1120,CPP_peak,aligned_z1_slope,0.0447981089279894
1,sub-STSWD1124,CPP_peak,aligned_z1_slope,0.0840916474278198
1,sub-STSWD1126,CPP_peak,aligned_z1_slope,-0.005251302206925896
1,sub-STSWD1131,CPP_peak,aligned_z1_slope,-0.07094821718306525
1,sub-STSWD1132,CPP_peak,aligned_z1_slope,-0.08449218150901028
1,sub-STSWD1135,CPP_peak,aligned_z1_slope,-0.06979173444165744
1,sub-STSWD1136,CPP_peak,aligned_z1_slope,0.1567859026153963
1,sub-STSWD1151,CPP_peak,aligned_z1_slope,0.050241285004979395
1,sub-STSWD1160,CPP_peak,aligned_z1_slope,-0.04905781110485131
1,sub-STSWD1164,CPP_peak,aligned_z1_slope,-0.01074093672431236
1,sub-STSWD1167,CPP_peak,aligned_z1_slope,0.03225431262652502
1,sub-STSWD1169,CPP_peak,aligned_z1_slope,-0.14518713262790583
1,sub-STSWD1172,CPP_peak,aligned_z1_slope,0.06092192825433098
1,sub-STSWD1173,CPP_peak,aligned_z1_slope,-0.005882062804507824
1,sub-STSWD1178,CPP_peak,aligned_z1_slope,-0.1933414791495412
1,sub-STSWD1182,CPP_peak,aligned_z1_slope,-0.12842411764709893
1,sub-STSWD1215,CPP_peak,aligned_z1_slope,0.05141879546296024
1,sub-STSWD1216,CPP_peak,aligned_z1_slope,0.031001857496050673
1,sub-STSWD1219,CPP_peak,aligned_z1_slope,-0.06998798366030978
1,sub-STSWD1223,CPP_peak,aligned_z1_slope,0.049157451195369045
1,sub-STSWD1227,CPP_peak,aligned_z1_slope,-0.0037941472868147537
1,sub-STSWD1233,CPP_peak,aligned_z1_slope,-0.11178605445802675
1,sub-STSWD1234,CPP_peak,aligned_z1_slope,0.06859743909748282
1,sub-STSWD1237,CPP_peak,aligned_z1_slope,-0.08687951145433431
1,sub-STSWD1239,CPP_peak,aligned_z1_slope,0.10429325878569347
1,sub-STSWD1240,CPP_peak,aligned_z1_slope,0.02586383425903079
1,sub-STSWD1243,CPP_peak,aligned_z1_slope,0.03000287529979904
1,sub-STSWD1245,CPP_peak,aligned_z1_slope,0.08825197688578416
1,sub-STSWD1247,CPP_peak,aligned_z1_slope,-0.090557183804437
1,sub-STSWD1250,CPP_peak,aligned_z1_slope,-0.061285163804452536
1,sub-STSWD1252,CPP_peak,aligned_z1_slope,-0.04180713788601229
1,sub-STSWD1257,CPP_peak,aligned_z1_slope,0.22263181701077084
1,sub-STSWD1261,CPP_peak,aligned_z1_slope,-0.06347242780504281
1,sub-STSWD1265,CPP_peak,aligned_z1_slope,-0.004853779308943294
1,sub-STSWD1266,CPP_peak,aligned_z1_slope,0.028659935945967087
1,sub-STSWD1268,CPP_peak,aligned_z1_slope,-0.024117692588000374
1,sub-STSWD1270,CPP_peak,aligned_z1_slope,0.0067446867139987245
1,sub-STSWD1276,CPP_peak,aligned_z1_slope,0.02051662641775775
1,sub-STSWD1281,CPP_peak,aligned_z1_slope,-0.1523207328020151
1,sub-STSWD1117,CPP_peak,aligned_z1_peak,0.9223327040672302
1,sub-STSWD1118,CPP_peak,aligned_z1_peak,0.8141567707061768
1,sub-STSWD1120,CPP_peak,aligned_z1_peak,0.934152364730835
1,sub-STSWD1124,CPP_peak,aligned_z1_peak,0.9178076982498169
1,sub-STSWD1126,CPP_peak,aligned_z1_peak,0.577524721622467
1,sub-STSWD1131,CPP_peak,aligned_z1_peak,0.8926824331283569
1,sub-STSWD1132,CPP_peak,aligned_z1_peak,0.9130879044532776
1,sub-STSWD1135,CPP_peak,aligned_z1_peak,0.8498468995094299
1,sub-STSWD1136,CPP_peak,aligned_z1_peak,0.9131762981414795
1,sub-STSWD1151,CPP_peak,aligned_z1_peak,0.8362698554992676
1,sub-STSWD1160,CPP_peak,aligned_z1_peak,0.931220293045044
1,sub-STSWD1164,CPP_peak,aligned_z1_peak,0.7788987159729004
1,sub-STSWD1167,CPP_peak,aligned_z1_peak,0.8862552046775818
1,sub-STSWD1169,CPP_peak,aligned_z1_peak,0.8175580501556396
1,sub-STSWD1172,CPP_peak,aligned_z1_peak,0.849034309387207
1,sub-STSWD1173,CPP_peak,aligned_z1_peak,0.7855057716369629
1,sub-STSWD1178,CPP_peak,aligned_z1_peak,0.8599770665168762
1,sub-STSWD1182,CPP_peak,aligned_z1_peak,0.9176105260848999
1,sub-STSWD1215,CPP_peak,aligned_z1_peak,0.8512712717056274
1,sub-STSWD1216,CPP_peak,aligned_z1_peak,0.631761908531189
1,sub-STSWD1219,CPP_peak,aligned_z1_peak,0.728683352470398
1,sub-STSWD1223,CPP_peak,aligned_z1_peak,0.7211178541183472
1,sub-STSWD1227,CPP_peak,aligned_z1_peak,0.7453669905662537
1,sub-STSWD1233,CPP_peak,aligned_z1_peak,0.9277647733688354
1,sub-STSWD1234,CPP_peak,aligned_z1_peak,0.924387514591217
1,sub-STSWD1237,CPP_peak,aligned_z1_peak,0.9302979707717896
1,sub-STSWD1239,CPP_peak,aligned_z1_peak,0.8774477243423462
1,sub-STSWD1240,CPP_peak,aligned_z1_peak,0.9092187285423279
1,sub-STSWD1243,CPP_peak,aligned_z1_peak,0.8900255560874939
1,sub-STSWD1245,CPP_peak,aligned_z1_peak,0.8927774429321289
1,sub-STSWD1247,CPP_peak,aligned_z1_peak,0.90677809715271
1,sub-STSWD1250,CPP_peak,aligned_z1_peak,0.9249627590179443
1,sub-STSWD1252,CPP_peak,aligned_z1_peak,0.8202231526374817
1,sub-STSWD1257,CPP_peak,aligned_z1_peak,0.840185821056366
1,sub-STSWD1261,CPP_peak,aligned_z1_peak,0.9090900421142578
1,sub-STSWD1265,CPP_peak,aligned_z1_peak,0.8578498959541321
1,sub-STSWD1266,CPP_peak,aligned_z1_peak,0.8384727239608765
1,sub-STSWD1268,CPP_peak,aligned_z1_peak,0.8243212699890137
1,sub-STSWD1270,CPP_peak,aligned_z1_peak,0.9291384220123291
1,sub-STSWD1276,CPP_peak,aligned_z1_peak,0.8882088661193848
1,sub-STSWD1281,CPP_peak,aligned_z1_peak,0.9455164670944214
1,sub-STSWD1117,CPP_peak,aligned_z1_peak_time,0.002416735514998436
1,sub-STSWD1118,CPP_peak,aligned_z1_peak_time,0.015021134167909622
1,sub-STSWD1120,CPP_peak,aligned_z1_peak_time,0.01649179309606552
1,sub-STSWD1124,CPP_peak,aligned_z1_peak_time,-0.046238984912633896
1,sub-STSWD1126,CPP_peak,aligned_z1_peak_time,-0.1571766436100006
1,sub-STSWD1131,CPP_peak,aligned_z1_peak_time,0.011924806982278824
1,sub-STSWD1132,CPP_peak,aligned_z1_peak_time,0.1330575942993164
1,sub-STSWD1135,CPP_peak,aligned_z1_peak_time,-0.0005119862034916878
1,sub-STSWD1136,CPP_peak,aligned_z1_peak_time,0.16245782375335693
1,sub-STSWD1151,CPP_peak,aligned_z1_peak_time,-0.07303611934185028
1,sub-STSWD1160,CPP_peak,aligned_z1_peak_time,-0.06345859169960022
1,sub-STSWD1164,CPP_peak,aligned_z1_peak_time,-0.056716736406087875
1,sub-STSWD1167,CPP_peak,aligned_z1_peak_time,-0.009729545563459396
1,sub-STSWD1169,CPP_peak,aligned_z1_peak_time,0.027368709444999695
1,sub-STSWD1172,CPP_peak,aligned_z1_peak_time,-0.05351679027080536
1,sub-STSWD1173,CPP_peak,aligned_z1_peak_time,-0.16602976620197296
1,sub-STSWD1178,CPP_peak,aligned_z1_peak_time,-0.020664313808083534
1,sub-STSWD1182,CPP_peak,aligned_z1_peak_time,-0.1281568706035614
1,sub-STSWD1215,CPP_peak,aligned_z1_peak_time,0.0456387884914875
1,sub-STSWD1216,CPP_peak,aligned_z1_peak_time,0.18461531400680542
1,sub-STSWD1219,CPP_peak,aligned_z1_peak_time,-0.07982731610536575
1,sub-STSWD1223,CPP_peak,aligned_z1_peak_time,0.022920284420251846
1,sub-STSWD1227,CPP_peak,aligned_z1_peak_time,-0.05295780673623085
1,sub-STSWD1233,CPP_peak,aligned_z1_peak_time,-0.10117225348949432
1,sub-STSWD1234,CPP_peak,aligned_z1_peak_time,0.09817815572023392
1,sub-STSWD1237,CPP_peak,aligned_z1_peak_time,0.006168128456920385
1,sub-STSWD1239,CPP_peak,aligned_z1_peak_time,0.10305609554052353
1,sub-STSWD1240,CPP_peak,aligned_z1_peak_time,-0.0976552814245224
1,sub-STSWD1243,CPP_peak,aligned_z1_peak_time,-0.040710289031267166
1,sub-STSWD1245,CPP_peak,aligned_z1_peak_time,0.07844651490449905
1,sub-STSWD1247,CPP_peak,aligned_z1_peak_time,0.0414799228310585
1,sub-STSWD1250,CPP_peak,aligned_z1_peak_time,-0.09698185324668884
1,sub-STSWD1252,CPP_peak,aligned_z1_peak_time,0.07414180785417557
1,sub-STSWD1257,CPP_peak,aligned_z1_peak_time,-0.05410562828183174
1,sub-STSWD1261,CPP_peak,aligned_z1_peak_time,0.041950225830078125
1,sub-STSWD1265,CPP_peak,aligned_z1_peak_time,-0.0694328099489212
1,sub-STSWD1266,CPP_peak,aligned_z1_peak_time,0.04135551676154137
1,sub-STSWD1268,CPP_peak,aligned_z1_peak_time,0.01558896154165268
1,sub-STSWD1270,CPP_peak,aligned_z1_peak_time,-0.18529722094535828
1,sub-STSWD1276,CPP_peak,aligned_z1_peak_time,-0.011167902499437332
1,sub-STSWD1281,CPP_peak,aligned_z1_peak_time,-0.11208967119455338
1,sub-STSWD1117,CPP_peak,aligned_z2_late_mean,0.63526451587677
1,sub-STSWD1118,CPP_peak,aligned_z2_late_mean,0.4694087505340576
1,sub-STSWD1120,CPP_peak,aligned_z2_late_mean,0.5664019584655762
1,sub-STSWD1124,CPP_peak,aligned_z2_late_mean,0.7097059488296509
1,sub-STSWD1126,CPP_peak,aligned_z2_late_mean,0.4586382806301117
1,sub-STSWD1131,CPP_peak,aligned_z2_late_mean,0.4550372362136841
1,sub-STSWD1132,CPP_peak,aligned_z2_late_mean,0.6998041272163391
1,sub-STSWD1135,CPP_peak,aligned_z2_late_mean,0.530125617980957
1,sub-STSWD1136,CPP_peak,aligned_z2_late_mean,0.6784249544143677
1,sub-STSWD1151,CPP_peak,aligned_z2_late_mean,0.4760627746582031
1,sub-STSWD1160,CPP_peak,aligned_z2_late_mean,0.4682192802429199
1,sub-STSWD1164,CPP_peak,aligned_z2_late_mean,0.3356831669807434
1,sub-STSWD1167,CPP_peak,aligned_z2_late_mean,0.5264739990234375
1,sub-STSWD1169,CPP_peak,aligned_z2_late_mean,0.4822938144207001
1,sub-STSWD1172,CPP_peak,aligned_z2_late_mean,0.5500131845474243
1,sub-STSWD1173,CPP_peak,aligned_z2_late_mean,0.47289735078811646
1,sub-STSWD1178,CPP_peak,aligned_z2_late_mean,0.4712412655353546
1,sub-STSWD1182,CPP_peak,aligned_z2_late_mean,0.5129171013832092
1,sub-STSWD1215,CPP_peak,aligned_z2_late_mean,0.4234890639781952
1,sub-STSWD1216,CPP_peak,aligned_z2_late_mean,0.5599018335342407
1,sub-STSWD1219,CPP_peak,aligned_z2_late_mean,0.4398804306983948
1,sub-STSWD1223,CPP_peak,aligned_z2_late_mean,0.4644647538661957
1,sub-STSWD1227,CPP_peak,aligned_z2_late_mean,0.6182641386985779
1,sub-STSWD1233,CPP_peak,aligned_z2_late_mean,0.32055169343948364
1,sub-STSWD1234,CPP_peak,aligned_z2_late_mean,0.5248914361000061
1,sub-STSWD1237,CPP_peak,aligned_z2_late_mean,0.5909847617149353
1,sub-STSWD1239,CPP_peak,aligned_z2_late_mean,0.5056449174880981
1,sub-STSWD1240,CPP_peak,aligned_z2_late_mean,0.49484461545944214
1,sub-STSWD1243,CPP_peak,aligned_z2_late_mean,0.39370638132095337
1,sub-STSWD1245,CPP_peak,aligned_z2_late_mean,0.5124841332435608
1,sub-STSWD1247,CPP_peak,aligned_z2_late_mean,0.5597764253616333
1,sub-STSWD1250,CPP_peak,aligned_z2_late_mean,0.5864629745483398
1,sub-STSWD1252,CPP_peak,aligned_z2_late_mean,0.5172961950302124
1,sub-STSWD1257,CPP_peak,aligned_z2_late_mean,0.6464201807975769
1,sub-STSWD1261,CPP_peak,aligned_z2_late_mean,0.5502511858940125
1,sub-STSWD1265,CPP_peak,aligned_z2_late_mean,0.47037816047668457
1,sub-STSWD1266,CPP_peak,aligned_z2_late_mean,0.5754517316818237
1,sub-STSWD1268,CPP_peak,aligned_z2_late_mean,0.4756101369857788
1,sub-STSWD1270,CPP_peak,aligned_z2_late_mean,0.5428143739700317
1,sub-STSWD1276,CPP_peak,aligned_z2_late_mean,0.5057337284088135
1,sub-STSWD1281,CPP_peak,aligned_z2_late_mean,0.555019736289978
1,sub-STSWD1117,CPP_peak,aligned_z2_slope,-0.14366945623362504
1,sub-STSWD1118,CPP_peak,aligned_z2_slope,-0.07234129411960588
1,sub-STSWD1120,CPP_peak,aligned_z2_slope,0.027151133431289835
1,sub-STSWD1124,CPP_peak,aligned_z2_slope,0.07863512659491857
1,sub-STSWD1126,CPP_peak,aligned_z2_slope,-0.13386331261173826
1,sub-STSWD1131,CPP_peak,aligned_z2_slope,-0.08088267259409747
1,sub-STSWD1132,CPP_peak,aligned_z2_slope,-0.030686287197749094
1,sub-STSWD1135,CPP_peak,aligned_z2_slope,-0.05979697502708067
1,sub-STSWD1136,CPP_peak,aligned_z2_slope,0.14851479108683907
1,sub-STSWD1151,CPP_peak,aligned_z2_slope,0.08496918976580664
1,sub-STSWD1160,CPP_peak,aligned_z2_slope,-0.07642827332435982
1,sub-STSWD1164,CPP_peak,aligned_z2_slope,-0.07072431548162074
1,sub-STSWD1167,CPP_peak,aligned_z2_slope,-0.030522676833906255
1,sub-STSWD1169,CPP_peak,aligned_z2_slope,-0.20903524850884034
1,sub-STSWD1172,CPP_peak,aligned_z2_slope,0.02966063328154305
1,sub-STSWD1173,CPP_peak,aligned_z2_slope,0.0153240484336032
1,sub-STSWD1178,CPP_peak,aligned_z2_slope,-0.22790399646518922
1,sub-STSWD1182,CPP_peak,aligned_z2_slope,-0.1148749673735742
1,sub-STSWD1215,CPP_peak,aligned_z2_slope,-0.03724697638562283
1,sub-STSWD1216,CPP_peak,aligned_z2_slope,-0.026144434930208876
1,sub-STSWD1219,CPP_peak,aligned_z2_slope,-0.013400695606803011
1,sub-STSWD1223,CPP_peak,aligned_z2_slope,-0.07216586571296525
1,sub-STSWD1227,CPP_peak,aligned_z2_slope,-0.027480052707621785
1,sub-STSWD1233,CPP_peak,aligned_z2_slope,-0.2093765668216772
1,sub-STSWD1234,CPP_peak,aligned_z2_slope,0.03127958709471642
1,sub-STSWD1237,CPP_peak,aligned_z2_slope,-0.1038976263931473
1,sub-STSWD1239,CPP_peak,aligned_z2_slope,0.13505664436180395
1,sub-STSWD1240,CPP_peak,aligned_z2_slope,-0.014575924727350156
1,sub-STSWD1243,CPP_peak,aligned_z2_slope,-0.04463854948092544
1,sub-STSWD1245,CPP_peak,aligned_z2_slope,0.10874556510175311
1,sub-STSWD1247,CPP_peak,aligned_z2_slope,-0.17829042425491723
1,sub-STSWD1250,CPP_peak,aligned_z2_slope,-0.05490794939830908
1,sub-STSWD1252,CPP_peak,aligned_z2_slope,0.008392329285625923
1,sub-STSWD1257,CPP_peak,aligned_z2_slope,0.1484485405125385
1,sub-STSWD1261,CPP_peak,aligned_z2_slope,-0.07583404086670557
1,sub-STSWD1265,CPP_peak,aligned_z2_slope,-0.009153211291448145
1,sub-STSWD1266,CPP_peak,aligned_z2_slope,0.011826276525836994
1,sub-STSWD1268,CPP_peak,aligned_z2_slope,-0.08606926645566153
1,sub-STSWD1270,CPP_peak,aligned_z2_slope,-0.0047286565050276355
1,sub-STSWD1276,CPP_peak,aligned_z2_slope,0.04949599670330116
1,sub-STSWD1281,CPP_peak,aligned_z2_slope,-0.10898431160960556
1,sub-STSWD1117,CPP_peak,aligned_z2_peak,0.9643766283988953
1,sub-STSWD1118,CPP_peak,aligned_z2_peak,0.9018887877464294
1,sub-STSWD1120,CPP_peak,aligned_z2_peak,0.9846669435501099
1,sub-STSWD1124,CPP_peak,aligned_z2_peak,0.9731151461601257
1,sub-STSWD1126,CPP_peak,aligned_z2_peak,0.7830232381820679
1,sub-STSWD1131,CPP_peak,aligned_z2_peak,0.9682410955429077
1,sub-STSWD1132,CPP_peak,aligned_z2_peak,0.9369761943817139
1,sub-STSWD1135,CPP_peak,aligned_z2_peak,0.9631922245025635
1,sub-STSWD1136,CPP_peak,aligned_z2_peak,0.9788619875907898
1,sub-STSWD1151,CPP_peak,aligned_z2_peak,0.9679880142211914
1,sub-STSWD1160,CPP_peak,aligned_z2_peak,0.9748890399932861
1,sub-STSWD1164,CPP_peak,aligned_z2_peak,0.957880437374115
1,sub-STSWD1167,CPP_peak,aligned_z2_peak,0.9670774936676025
1,sub-STSWD1169,CPP_peak,aligned_z2_peak,0.9710526466369629
1,sub-STSWD1172,CPP_peak,aligned_z2_peak,0.9512079954147339
1,sub-STSWD1173,CPP_peak,aligned_z2_peak,0.9546957015991211
1,sub-STSWD1178,CPP_peak,aligned_z2_peak,0.9629553556442261
1,sub-STSWD1182,CPP_peak,aligned_z2_peak,0.9627813696861267
1,sub-STSWD1215,CPP_peak,aligned_z2_peak,0.9702591896057129
1,sub-STSWD1216,CPP_peak,aligned_z2_peak,0.7794041633605957
1,sub-STSWD1219,CPP_peak,aligned_z2_peak,0.9371145963668823
1,sub-STSWD1223,CPP_peak,aligned_z2_peak,0.9383407235145569
1,sub-STSWD1227,CPP_peak,aligned_z2_peak,0.9696990847587585
1,sub-STSWD1233,CPP_peak,aligned_z2_peak,0.9670981168746948
1,sub-STSWD1234,CPP_peak,aligned_z2_peak,0.9667032957077026
1,sub-STSWD1237,CPP_peak,aligned_z2_peak,0.9796181917190552
1,sub-STSWD1239,CPP_peak,aligned_z2_peak,0.9618877172470093
1,sub-STSWD1240,CPP_peak,aligned_z2_peak,0.9779808521270752
1,sub-STSWD1243,CPP_peak,aligned_z2_peak,0.950247585773468
1,sub-STSWD1245,CPP_peak,aligned_z2_peak,0.9690130352973938
1,sub-STSWD1247,CPP_peak,aligned_z2_peak,0.9760615825653076
1,sub-STSWD1250,CPP_peak,aligned_z2_peak,0.9849997758865356
1,sub-STSWD1252,CPP_peak,aligned_z2_peak,0.9598073959350586
1,sub-STSWD1257,CPP_peak,aligned_z2_peak,0.9669216871261597
1,sub-STSWD1261,CPP_peak,aligned_z2_peak,0.9803555011749268
1,sub-STSWD1265,CPP_peak,aligned_z2_peak,0.9673432111740112
1,sub-STSWD1266,CPP_peak,aligned_z2_peak,0.9761864542961121
1,sub-STSWD1268,CPP_peak,aligned_z2_peak,0.9758892059326172
1,sub-STSWD1270,CPP_peak,aligned_z2_peak,0.9807822108268738
1,sub-STSWD1276,CPP_peak,aligned_z2_peak,0.9706369638442993
1,sub-STSWD1281,CPP_peak,aligned_z2_peak,0.975351095199585
1,sub-STSWD1117,CPP_peak,aligned_z2_peak_time,-0.06398332118988037
1,sub-STSWD1118,CPP_peak,aligned_z2_peak_time,-0.08953554928302765
1,sub-STSWD1120,CPP_peak,aligned_z2_peak_time,0.03042924776673317
1,sub-STSWD1124,CPP_peak,aligned_z2_peak_time,0.013201318681240082
1,sub-STSWD1126,CPP_peak,aligned_z2_peak_time,0.0022780168801546097
1,sub-STSWD1131,CPP_peak,aligned_z2_peak_time,-0.026103172451257706
1,sub-STSWD1132,CPP_peak,aligned_z2_peak_time,0.1522824913263321
1,sub-STSWD1135,CPP_peak,aligned_z2_peak_time,0.0604042112827301
1,sub-STSWD1136,CPP_peak,aligned_z2_peak_time,0.10572690516710281
1,sub-STSWD1151,CPP_peak,aligned_z2_peak_time,-0.10498766601085663
1,sub-STSWD1160,CPP_peak,aligned_z2_peak_time,-0.06357637047767639
1,sub-STSWD1164,CPP_peak,aligned_z2_peak_time,-0.23395821452140808
1,sub-STSWD1167,CPP_peak,aligned_z2_peak_time,0.040150661021471024
1,sub-STSWD1169,CPP_peak,aligned_z2_peak_time,0.01711975410580635
1,sub-STSWD1172,CPP_peak,aligned_z2_peak_time,-0.07143187522888184
1,sub-STSWD1173,CPP_peak,aligned_z2_peak_time,-0.09782546758651733
1,sub-STSWD1178,CPP_peak,aligned_z2_peak_time,-0.05376773327589035
1,sub-STSWD1182,CPP_peak,aligned_z2_peak_time,-0.1557045876979828
1,sub-STSWD1215,CPP_peak,aligned_z2_peak_time,-0.02171187475323677
1,sub-STSWD1216,CPP_peak,aligned_z2_peak_time,0.22908076643943787
1,sub-STSWD1219,CPP_peak,aligned_z2_peak_time,-0.01304522342979908
1,sub-STSWD1223,CPP_peak,aligned_z2_peak_time,0.03362591564655304
1,sub-STSWD1227,CPP_peak,aligned_z2_peak_time,0.06525252014398575
1,sub-STSWD1233,CPP_peak,aligned_z2_peak_time,-0.005802219733595848
1,sub-STSWD1234,CPP_peak,aligned_z2_peak_time,0.18163824081420898
1,sub-STSWD1237,CPP_peak,aligned_z2_peak_time,-0.09574657678604126
1,sub-STSWD1239,CPP_peak,aligned_z2_peak_time,0.16304519772529602
1,sub-STSWD1240,CPP_peak,aligned_z2_peak_time,-0.021860510110855103
1,sub-STSWD1243,CPP_peak,aligned_z2_peak_time,-0.08511991798877716
1,sub-STSWD1245,CPP_peak,aligned_z2_peak_time,-0.0377570204436779
1,sub-STSWD1247,CPP_peak,aligned_z2_peak_time,-0.039102084934711456
1,sub-STSWD1250,CPP_peak,aligned_z2_peak_time,-0.043393149971961975
1,sub-STSWD1252,CPP_peak,aligned_z2_peak_time,0.11105090379714966
1,sub-STSWD1257,CPP_peak,aligned_z2_peak_time,-0.06962939351797104
1,sub-STSWD1261,CPP_peak,aligned_z2_peak_time,-0.04682013392448425
1,sub-STSWD1265,CPP_peak,aligned_z2_peak_time,-0.1075618714094162
1,sub-STSWD1266,CPP_peak,aligned_z2_peak_time,0.040990427136421204
1,sub-STSWD1268,CPP_peak,aligned_z2_peak_time,-0.03426177799701691
1,sub-STSWD1270,CPP_peak,aligned_z2_peak_time,-0.09887008368968964
1,sub-STSWD1276,CPP_peak,aligned_z2_peak_time,0.04845055937767029
1,sub-STSWD1281,CPP_peak,aligned_z2_peak_time,-0.08141285181045532
1,sub-STSWD1117,CPP_peak,aligned_z3_late_mean,0.5539286136627197
1,sub-STSWD1118,CPP_peak,aligned_z3_late_mean,0.5280628800392151
1,sub-STSWD1120,CPP_peak,aligned_z3_late_mean,0.44643285870552063
1,sub-STSWD1124,CPP_peak,aligned_z3_late_mean,0.6512923836708069
1,sub-STSWD1126,CPP_peak,aligned_z3_late_mean,0.3103756606578827
1,sub-STSWD1131,CPP_peak,aligned_z3_late_mean,0.40489447116851807
1,sub-STSWD1132,CPP_peak,aligned_z3_late_mean,0.5372031331062317
1,sub-STSWD1135,CPP_peak,aligned_z3_late_mean,0.46947181224823
1,sub-STSWD1136,CPP_peak,aligned_z3_late_mean,0.5862401127815247
1,sub-STSWD1151,CPP_peak,aligned_z3_late_mean,0.4959445297718048
1,sub-STSWD1160,CPP_peak,aligned_z3_late_mean,0.4420372545719147
1,sub-STSWD1164,CPP_peak,aligned_z3_late_mean,0.3501303195953369
1,sub-STSWD1167,CPP_peak,aligned_z3_late_mean,0.4490804672241211
1,sub-STSWD1169,CPP_peak,aligned_z3_late_mean,0.41262203454971313
1,sub-STSWD1172,CPP_peak,aligned_z3_late_mean,0.6005266904830933
1,sub-STSWD1173,CPP_peak,aligned_z3_late_mean,0.4439355134963989
