time_ms,latent,correlation_with_log_rt,model_version
-785.0162963867188,z1,-0.076254347491604,no_prior
-781.1074829101562,z1,-0.0798759217090465,no_prior
-777.1986694335938,z1,-0.0844149868879268,no_prior
-773.2899169921875,z1,-0.0893363303276152,no_prior
-769.381103515625,z1,-0.0938414955746981,no_prior
-765.4722900390625,z1,-0.0976820515736603,no_prior
-761.5635375976562,z1,-0.1001440552426928,no_prior
-757.6547241210938,z1,-0.1007495996547998,no_prior
-753.7459106445312,z1,-0.0997872454785377,no_prior
-749.837158203125,z1,-0.0978707503328323,no_prior
-745.9283447265625,z1,-0.096703699844238,no_prior
-742.01953125,z1,-0.0976537068696074,no_prior
-738.1107788085938,z1,-0.1004095230623399,no_prior
-734.2019653320312,z1,-0.103712164104932,no_prior
-730.2931518554688,z1,-0.105987262075489,no_prior
-726.3843383789062,z1,-0.1064932900417496,no_prior
-722.4755859375,z1,-0.1054301332175601,no_prior
-718.5667724609375,z1,-0.1037985176595442,no_prior
-714.657958984375,z1,-0.1030179428958089,no_prior
-710.7492065429688,z1,-0.1038833757978909,no_prior
-706.8403930664062,z1,-0.1055643040163701,no_prior
-702.9315795898438,z1,-0.106295613736687,no_prior
-699.0228271484375,z1,-0.1046018249750216,no_prior
-695.114013671875,z1,-0.1009535241066406,no_prior
-691.2052001953125,z1,-0.0969042892492821,no_prior
-687.29638671875,z1,-0.0936575328416955,no_prior
-683.3876342773438,z1,-0.0919781766206296,no_prior
-679.4788208007812,z1,-0.0916194882145465,no_prior
-675.5700073242188,z1,-0.0924321484353905,no_prior
-671.6612548828125,z1,-0.0944567239732205,no_prior
-667.75244140625,z1,-0.0966152119300872,no_prior
-663.8436279296875,z1,-0.0977803771109614,no_prior
-659.9348754882812,z1,-0.0979254472690636,no_prior
-656.0260620117188,z1,-0.0972269494473653,no_prior
-652.1172485351562,z1,-0.0953746800229631,no_prior
-648.20849609375,z1,-0.0931321461096036,no_prior
-644.2996826171875,z1,-0.0919337248933759,no_prior
-640.390869140625,z1,-0.0925842806886292,no_prior
-636.4820556640625,z1,-0.0944377105041227,no_prior
-632.5733032226562,z1,-0.0963596975409791,no_prior
-628.6644897460938,z1,-0.0976471918203637,no_prior
-624.7556762695312,z1,-0.0975853533049415,no_prior
-620.846923828125,z1,-0.095617567773369,no_prior
-616.9381103515625,z1,-0.0926412920263898,no_prior
-613.029296875,z1,-0.0905164837864041,no_prior
-609.1205444335938,z1,-0.08990462204868,no_prior
-605.2117309570312,z1,-0.0898498531022868,no_prior
-601.3029174804688,z1,-0.0890723911310611,no_prior
-597.3941650390625,z1,-0.087019373150917,no_prior
-593.4853515625,z1,-0.0832479177333281,no_prior
-589.5765380859375,z1,-0.0780850889561706,no_prior
-585.667724609375,z1,-0.072131674289324,no_prior
-581.7589721679688,z1,-0.0665825769665477,no_prior
-577.8501586914062,z1,-0.0630406678319995,no_prior
-573.9413452148438,z1,-0.0616490087177815,no_prior
-570.0325927734375,z1,-0.0610926930304557,no_prior
-566.123779296875,z1,-0.060887763871977,no_prior
-562.2149658203125,z1,-0.0605401937413058,no_prior
-558.3062133789062,z1,-0.0593897144724883,no_prior
-554.3973999023438,z1,-0.0575755456703732,no_prior
-550.4885864257812,z1,-0.0555149632406124,no_prior
-546.579833984375,z1,-0.0531310393724177,no_prior
-542.6710205078125,z1,-0.050788941988322,no_prior
-538.76220703125,z1,-0.0484445136789597,no_prior
-534.8533935546875,z1,-0.0451054372360946,no_prior
-530.9446411132812,z1,-0.040387118320288,no_prior
-527.0358276367188,z1,-0.0349459620561874,no_prior
-523.1270141601562,z1,-0.0296225438052795,no_prior
-519.21826171875,z1,-0.025326125317765,no_prior
-515.3094482421875,z1,-0.0221368508740444,no_prior
-511.4006652832031,z1,-0.0194306583480112,no_prior
-507.4918518066406,z1,-0.0163668053174809,no_prior
-503.58306884765625,z1,-0.0125770703201411,no_prior
-499.67425537109375,z1,-0.0088437729773692,no_prior
-495.7654724121094,z1,-0.0058740322596089,no_prior
-491.856689453125,z1,-0.0034869795460492,no_prior
-487.9478759765625,z1,-0.0013182950384935,no_prior
-484.0390930175781,z1,0.0010189659219409,no_prior
-480.1302795410156,z1,0.0035779262611879,no_prior
-476.2214965820313,z1,0.0058839259233554,no_prior
-472.3127136230469,z1,0.0077012576411374,no_prior
-468.4039001464844,z1,0.0092586417319299,no_prior
-464.4951171875,z1,0.0110629144828589,no_prior
-460.5863342285156,z1,0.0133981493409315,no_prior
-456.6775207519531,z1,0.0161183523424921,no_prior
-452.7687377929687,z1,0.0184876632894646,no_prior
-448.85992431640625,z1,0.0203310275439101,no_prior
-444.9511413574219,z1,0.0222647992383326,no_prior
-441.0423583984375,z1,0.0249854823675286,no_prior
-437.133544921875,z1,0.0285298964172451,no_prior
-433.2247619628906,z1,0.0330361759988188,no_prior
-429.3159484863281,z1,0.0387485334978179,no_prior
-425.40716552734375,z1,0.0455333203552861,no_prior
-421.4983825683594,z1,0.0522463028936897,no_prior
-417.5895690917969,z1,0.0578485784967208,no_prior
-413.6807861328125,z1,0.0621698688694684,no_prior
-409.77197265625,z1,0.0654815190541959,no_prior
-405.8631896972656,z1,0.0675848343141699,no_prior
-401.9544067382813,z1,0.0681016985109827,no_prior
-398.0455932617187,z1,0.0670467941249835,no_prior
-394.1368103027344,z1,0.0654908443957511,no_prior
-390.22802734375,z1,0.0643174389321101,no_prior
-386.3192138671875,z1,0.063763903210436,no_prior
-382.4104309082031,z1,0.0642382557933608,no_prior
-378.5016174316406,z1,0.0659301105350634,no_prior
-374.59283447265625,z1,0.0685757777467779,no_prior
-370.6840515136719,z1,0.0715644341610779,no_prior
-366.7752380371094,z1,0.0744758665425832,no_prior
-362.866455078125,z1,0.0770528955435382,no_prior
-358.9576416015625,z1,0.0796742881544038,no_prior
-355.0488586425781,z1,0.0824268520222343,no_prior
-351.14007568359375,z1,0.0851371723286368,no_prior
-347.23126220703125,z1,0.087586548852043,no_prior
-343.3224792480469,z1,0.0898243964526609,no_prior
-339.4136657714844,z1,0.0919541625927498,no_prior
-335.5048828125,z1,0.0940759525865544,no_prior
-331.5960998535156,z1,0.0959022928178682,no_prior
-327.6872863769531,z1,0.0972427264960951,no_prior
-323.77850341796875,z1,0.0982542000196044,no_prior
-319.8697204589844,z1,0.09897862674247,no_prior
-315.9609069824219,z1,0.0994741663049318,no_prior
-312.0521240234375,z1,0.0998094931934787,no_prior
-308.143310546875,z1,0.0997160086410888,no_prior
-304.2345275878906,z1,0.0993670275990232,no_prior
-300.32574462890625,z1,0.0994935051281719,no_prior
-296.41693115234375,z1,0.1006361180885127,no_prior
-292.5081481933594,z1,0.1026475286251925,no_prior
-288.5993347167969,z1,0.1049282403044002,no_prior
-284.6905517578125,z1,0.1067989323129746,no_prior
-280.7817687988281,z1,0.1080096346094422,no_prior
-276.8729553222656,z1,0.1086726993333245,no_prior
-272.96417236328125,z1,0.109327513415188,no_prior
-269.0553894042969,z1,0.110316295706826,no_prior
-265.1465759277344,z1,0.1115733390241822,no_prior
-261.23779296875,z1,0.1130673107155741,no_prior
-257.3289794921875,z1,0.1144730265142497,no_prior
-253.42019653320312,z1,0.1154243320420415,no_prior
-249.5113983154297,z1,0.1159703845646182,no_prior
-245.60260009765625,z1,0.1162001062789005,no_prior
-241.69381713867188,z1,0.1161913667489797,no_prior
-237.78501892089844,z1,0.1158100948748228,no_prior
-233.876220703125,z1,0.1150709416325392,no_prior
-229.96742248535156,z1,0.1139382953154385,no_prior
-226.0586395263672,z1,0.1126483057696188,no_prior
-222.14984130859375,z1,0.111474530678812,no_prior
-218.2410430908203,z1,0.1106246139731483,no_prior
-214.33224487304688,z1,0.1100633883541899,no_prior
-210.42344665527344,z1,0.1092721293902923,no_prior
-206.51466369628903,z1,0.1077654117402709,no_prior
-202.6058654785156,z1,0.1055895292267589,no_prior
-198.6970672607422,z1,0.1031606367837018,no_prior
-194.78826904296875,z1,0.1008128582057304,no_prior
-190.8794860839844,z1,0.0986523086363931,no_prior
-186.97068786621097,z1,0.0968515262274278,no_prior
-183.0618896484375,z1,0.0955012269013724,no_prior
-179.15309143066406,z1,0.0944667570498659,no_prior
-175.24429321289062,z1,0.0936876493458592,no_prior
-171.33551025390625,z1,0.0931899073079179,no_prior
-167.4267120361328,z1,0.0934128680237554,no_prior
-163.51791381835938,z1,0.094737032678951,no_prior
-159.60911560058594,z1,0.0970673655704522,no_prior
-155.70033264160156,z1,0.1000136592914593,no_prior
-151.79153442382812,z1,0.1033093025904395,no_prior
-147.8827362060547,z1,0.106709613121274,no_prior
-143.97393798828125,z1,0.109706609958905,no_prior
-140.0651397705078,z1,0.1119981747850284,no_prior
-136.15635681152344,z1,0.1135572850094025,no_prior
-132.24755859375,z1,0.1141152460330602,no_prior
-128.33876037597656,z1,0.1133299406823784,no_prior
-124.42996978759766,z1,0.111044462161974,no_prior
-120.52117156982422,z1,0.1072406872247716,no_prior
-116.61238098144533,z1,0.1027511117404657,no_prior
-112.70358276367188,z1,0.0992348744568761,no_prior
-108.79478454589844,z1,0.0977993289955792,no_prior
-104.88599395751952,z1,0.0984787510833218,no_prior
