comparison,metric,difference,sample_index
late_pre_response_minus_mid_pre_response,pc1_explained,0.016880629927211177,242
late_pre_response_minus_mid_pre_response,participation_ratio,-0.11921719533109298,242
mid_pre_response_minus_early_pre_response,pc1_explained,0.038587673754966856,242
mid_pre_response_minus_early_pre_response,participation_ratio,-0.20270423034994822,242
late_pre_response_minus_early_pre_response,pc1_explained,0.054104064414986386,243
late_pre_response_minus_early_pre_response,participation_ratio,-0.3157509490833923,243
late_pre_response_minus_mid_pre_response,pc1_explained,0.04679089101171274,243
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2567109369472269,243
mid_pre_response_minus_early_pre_response,pc1_explained,0.007313173403273643,243
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05904001213616539,243
late_pre_response_minus_early_pre_response,pc1_explained,0.06064169393312724,244
late_pre_response_minus_early_pre_response,participation_ratio,-0.3098535228938446,244
late_pre_response_minus_mid_pre_response,pc1_explained,0.06929323090066664,244
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3292710801490575,244
mid_pre_response_minus_early_pre_response,pc1_explained,-0.008651536967539397,244
mid_pre_response_minus_early_pre_response,participation_ratio,0.01941755725521288,244
late_pre_response_minus_early_pre_response,pc1_explained,0.04435592158688417,245
late_pre_response_minus_early_pre_response,participation_ratio,-0.24528668589034108,245
late_pre_response_minus_mid_pre_response,pc1_explained,0.014037402915232033,245
late_pre_response_minus_mid_pre_response,participation_ratio,-0.07091728730771552,245
mid_pre_response_minus_early_pre_response,pc1_explained,0.03031851867165214,245
mid_pre_response_minus_early_pre_response,participation_ratio,-0.17436939858262557,245
late_pre_response_minus_early_pre_response,pc1_explained,0.034153577195595086,246
late_pre_response_minus_early_pre_response,participation_ratio,-0.21432306285900404,246
late_pre_response_minus_mid_pre_response,pc1_explained,0.04420444033917548,246
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2238454856916543,246
mid_pre_response_minus_early_pre_response,pc1_explained,-0.01005086314358039,246
mid_pre_response_minus_early_pre_response,participation_ratio,0.009522422832650257,246
late_pre_response_minus_early_pre_response,pc1_explained,0.03755443549673132,247
late_pre_response_minus_early_pre_response,participation_ratio,-0.22084878940528307,247
late_pre_response_minus_mid_pre_response,pc1_explained,0.027000186548399863,247
late_pre_response_minus_mid_pre_response,participation_ratio,-0.14859745121131906,247
mid_pre_response_minus_early_pre_response,pc1_explained,0.010554248948331457,247
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07225133819396401,247
late_pre_response_minus_early_pre_response,pc1_explained,0.04907995942854804,248
late_pre_response_minus_early_pre_response,participation_ratio,-0.26786272642384823,248
late_pre_response_minus_mid_pre_response,pc1_explained,0.04151587260327394,248
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2082375136822101,248
mid_pre_response_minus_early_pre_response,pc1_explained,0.007564086825274097,248
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05962521274163812,248
late_pre_response_minus_early_pre_response,pc1_explained,0.05019225142903794,249
late_pre_response_minus_early_pre_response,participation_ratio,-0.2911281694764458,249
late_pre_response_minus_mid_pre_response,pc1_explained,0.06296939229597953,249
late_pre_response_minus_mid_pre_response,participation_ratio,-0.32378743226726137,249
mid_pre_response_minus_early_pre_response,pc1_explained,-0.012777140866941594,249
mid_pre_response_minus_early_pre_response,participation_ratio,0.032659262790815546,249
late_pre_response_minus_early_pre_response,pc1_explained,0.0520233306943938,250
late_pre_response_minus_early_pre_response,participation_ratio,-0.2758834867129103,250
late_pre_response_minus_mid_pre_response,pc1_explained,0.06261920093562978,250
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2981836996341056,250
mid_pre_response_minus_early_pre_response,pc1_explained,-0.010595870241235983,250
mid_pre_response_minus_early_pre_response,participation_ratio,0.022300212921195328,250
late_pre_response_minus_early_pre_response,pc1_explained,0.06195647983516761,251
late_pre_response_minus_early_pre_response,participation_ratio,-0.34365099615893824,251
late_pre_response_minus_mid_pre_response,pc1_explained,0.046177894670999975,251
late_pre_response_minus_mid_pre_response,participation_ratio,-0.23536226695853735,251
mid_pre_response_minus_early_pre_response,pc1_explained,0.015778585164167636,251
mid_pre_response_minus_early_pre_response,participation_ratio,-0.10828872920040089,251
late_pre_response_minus_early_pre_response,pc1_explained,0.024048624379913286,252
late_pre_response_minus_early_pre_response,participation_ratio,-0.17791203681250334,252
late_pre_response_minus_mid_pre_response,pc1_explained,0.014944135033239325,252
late_pre_response_minus_mid_pre_response,participation_ratio,-0.09385938141728323,252
mid_pre_response_minus_early_pre_response,pc1_explained,0.00910448934667396,252
mid_pre_response_minus_early_pre_response,participation_ratio,-0.08405265539522011,252
late_pre_response_minus_early_pre_response,pc1_explained,0.09657386908188192,253
late_pre_response_minus_early_pre_response,participation_ratio,-0.49147178048254725,253
late_pre_response_minus_mid_pre_response,pc1_explained,0.04492806116437087,253
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2281435007724526,253
mid_pre_response_minus_early_pre_response,pc1_explained,0.051645807917511055,253
mid_pre_response_minus_early_pre_response,participation_ratio,-0.26332827971009465,253
late_pre_response_minus_early_pre_response,pc1_explained,0.012542772614670517,254
late_pre_response_minus_early_pre_response,participation_ratio,-0.13595100169906393,254
late_pre_response_minus_mid_pre_response,pc1_explained,0.01980183581834949,254
late_pre_response_minus_mid_pre_response,participation_ratio,-0.14594543251504,254
mid_pre_response_minus_early_pre_response,pc1_explained,-0.007259063203678973,254
mid_pre_response_minus_early_pre_response,participation_ratio,0.009994430815976063,254
late_pre_response_minus_early_pre_response,pc1_explained,0.0637168255488465,255
late_pre_response_minus_early_pre_response,participation_ratio,-0.3201854100163226,255
late_pre_response_minus_mid_pre_response,pc1_explained,0.03850286663496916,255
late_pre_response_minus_mid_pre_response,participation_ratio,-0.19988924956789678,255
mid_pre_response_minus_early_pre_response,pc1_explained,0.025213958913877343,255
mid_pre_response_minus_early_pre_response,participation_ratio,-0.12029616044842584,255
late_pre_response_minus_early_pre_response,pc1_explained,0.04792424990111721,256
late_pre_response_minus_early_pre_response,participation_ratio,-0.2555189307361596,256
late_pre_response_minus_mid_pre_response,pc1_explained,0.07312841513030177,256
late_pre_response_minus_mid_pre_response,participation_ratio,-0.36297014694644814,256
mid_pre_response_minus_early_pre_response,pc1_explained,-0.02520416522918456,256
mid_pre_response_minus_early_pre_response,participation_ratio,0.10745121621028852,256
late_pre_response_minus_early_pre_response,pc1_explained,0.03911331145455266,257
late_pre_response_minus_early_pre_response,participation_ratio,-0.21951696280942068,257
late_pre_response_minus_mid_pre_response,pc1_explained,0.03237131042725894,257
late_pre_response_minus_mid_pre_response,participation_ratio,-0.17567605338734227,257
mid_pre_response_minus_early_pre_response,pc1_explained,0.00674200102729372,257
mid_pre_response_minus_early_pre_response,participation_ratio,-0.04384090942207841,257
late_pre_response_minus_early_pre_response,pc1_explained,0.06668592789264371,258
late_pre_response_minus_early_pre_response,participation_ratio,-0.370080171726733,258
late_pre_response_minus_mid_pre_response,pc1_explained,0.07045960561397702,258
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3578071095931441,258
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0037736777213333017,258
mid_pre_response_minus_early_pre_response,participation_ratio,-0.012273062133588919,258
late_pre_response_minus_early_pre_response,pc1_explained,0.08520393366481449,259
late_pre_response_minus_early_pre_response,participation_ratio,-0.4459870942815507,259
late_pre_response_minus_mid_pre_response,pc1_explained,0.07001025673568084,259
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3546642504099591,259
mid_pre_response_minus_early_pre_response,pc1_explained,0.015193676929133648,259
mid_pre_response_minus_early_pre_response,participation_ratio,-0.09132284387159162,259
late_pre_response_minus_early_pre_response,pc1_explained,0.03758826723462516,260
late_pre_response_minus_early_pre_response,participation_ratio,-0.21872098250004646,260
late_pre_response_minus_mid_pre_response,pc1_explained,0.04070958056847129,260
late_pre_response_minus_mid_pre_response,participation_ratio,-0.20377031401058732,260
mid_pre_response_minus_early_pre_response,pc1_explained,-0.003121313333846132,260
mid_pre_response_minus_early_pre_response,participation_ratio,-0.01495066848945914,260
late_pre_response_minus_early_pre_response,pc1_explained,0.040736915663406426,261
late_pre_response_minus_early_pre_response,participation_ratio,-0.2442012101649813,261
late_pre_response_minus_mid_pre_response,pc1_explained,0.05076738888397714,261
late_pre_response_minus_mid_pre_response,participation_ratio,-0.28725570864760064,261
mid_pre_response_minus_early_pre_response,pc1_explained,-0.010030473220570713,261
mid_pre_response_minus_early_pre_response,participation_ratio,0.04305449848261933,261
late_pre_response_minus_early_pre_response,pc1_explained,0.07331414539991665,262
late_pre_response_minus_early_pre_response,participation_ratio,-0.4040110402266923,262
late_pre_response_minus_mid_pre_response,pc1_explained,0.05289848934100505,262
late_pre_response_minus_mid_pre_response,participation_ratio,-0.25321721282154463,262
mid_pre_response_minus_early_pre_response,pc1_explained,0.020415656058911602,262
mid_pre_response_minus_early_pre_response,participation_ratio,-0.15079382740514768,262
late_pre_response_minus_early_pre_response,pc1_explained,0.03460450425231665,263
late_pre_response_minus_early_pre_response,participation_ratio,-0.23468520563861484,263
late_pre_response_minus_mid_pre_response,pc1_explained,0.02986173439144879,263
late_pre_response_minus_mid_pre_response,participation_ratio,-0.18608206568630115,263
mid_pre_response_minus_early_pre_response,pc1_explained,0.004742769860867857,263
mid_pre_response_minus_early_pre_response,participation_ratio,-0.04860313995231369,263
late_pre_response_minus_early_pre_response,pc1_explained,0.07219161567751431,264
late_pre_response_minus_early_pre_response,participation_ratio,-0.3816666994075204,264
late_pre_response_minus_mid_pre_response,pc1_explained,0.024556955605742115,264
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1470606898245852,264
mid_pre_response_minus_early_pre_response,pc1_explained,0.047634660071772195,264
mid_pre_response_minus_early_pre_response,participation_ratio,-0.2346060095829352,264
late_pre_response_minus_early_pre_response,pc1_explained,0.09078888746617098,265
late_pre_response_minus_early_pre_response,participation_ratio,-0.48284142780212,265
late_pre_response_minus_mid_pre_response,pc1_explained,0.07321319184754738,265
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3738573104538925,265
mid_pre_response_minus_early_pre_response,pc1_explained,0.0175756956186236,265
mid_pre_response_minus_early_pre_response,participation_ratio,-0.10898411734822755,265
late_pre_response_minus_early_pre_response,pc1_explained,0.05456387778386562,266
late_pre_response_minus_early_pre_response,participation_ratio,-0.29233076975199834,266
late_pre_response_minus_mid_pre_response,pc1_explained,0.004912894943913337,266
late_pre_response_minus_mid_pre_response,participation_ratio,-0.04916419294016672,266
mid_pre_response_minus_early_pre_response,pc1_explained,0.049650982839952285,266
mid_pre_response_minus_early_pre_response,participation_ratio,-0.24316657681183163,266
late_pre_response_minus_early_pre_response,pc1_explained,0.047449006040418906,267
late_pre_response_minus_early_pre_response,participation_ratio,-0.2480744755126998,267
late_pre_response_minus_mid_pre_response,pc1_explained,0.060944314139083855,267
late_pre_response_minus_mid_pre_response,participation_ratio,-0.28296491228675436,267
mid_pre_response_minus_early_pre_response,pc1_explained,-0.013495308098664949,267
mid_pre_response_minus_early_pre_response,participation_ratio,0.03489043677405457,267
late_pre_response_minus_early_pre_response,pc1_explained,0.034516439274427047,268
late_pre_response_minus_early_pre_response,participation_ratio,-0.21086694768353675,268
late_pre_response_minus_mid_pre_response,pc1_explained,0.026795055376145904,268
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1534419206066291,268
mid_pre_response_minus_early_pre_response,pc1_explained,0.007721383898281142,268
mid_pre_response_minus_early_pre_response,participation_ratio,-0.057425027076907664,268
late_pre_response_minus_early_pre_response,pc1_explained,0.058355920375841364,269
late_pre_response_minus_early_pre_response,participation_ratio,-0.30251975800431596,269
late_pre_response_minus_mid_pre_response,pc1_explained,0.03285402025273121,269
late_pre_response_minus_mid_pre_response,participation_ratio,-0.16906811441321823,269
mid_pre_response_minus_early_pre_response,pc1_explained,0.025501900123110155,269
mid_pre_response_minus_early_pre_response,participation_ratio,-0.13345164359109773,269
late_pre_response_minus_early_pre_response,pc1_explained,0.050687782737296905,270
late_pre_response_minus_early_pre_response,participation_ratio,-0.2726080433371716,270
late_pre_response_minus_mid_pre_response,pc1_explained,0.05368700560052342,270
late_pre_response_minus_mid_pre_response,participation_ratio,-0.28087822788598205,270
mid_pre_response_minus_early_pre_response,pc1_explained,-0.002999222863226514,270
mid_pre_response_minus_early_pre_response,participation_ratio,0.008270184548810455,270
late_pre_response_minus_early_pre_response,pc1_explained,0.06147878166652532,271
late_pre_response_minus_early_pre_response,participation_ratio,-0.3323778335449088,271
late_pre_response_minus_mid_pre_response,pc1_explained,0.051332741177479324,271
late_pre_response_minus_mid_pre_response,participation_ratio,-0.25810684836598874,271
mid_pre_response_minus_early_pre_response,pc1_explained,0.010146040489045993,271
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07427098517892006,271
late_pre_response_minus_early_pre_response,pc1_explained,0.06104373584791645,272
late_pre_response_minus_early_pre_response,participation_ratio,-0.3373628437921887,272
late_pre_response_minus_mid_pre_response,pc1_explained,0.04012771669163373,272
late_pre_response_minus_mid_pre_response,participation_ratio,-0.22401471825342245,272
mid_pre_response_minus_early_pre_response,pc1_explained,0.020916019156282717,272
mid_pre_response_minus_early_pre_response,participation_ratio,-0.11334812553876628,272
late_pre_response_minus_early_pre_response,pc1_explained,0.07475209038070019,273
late_pre_response_minus_early_pre_response,participation_ratio,-0.3942042570328166,273
late_pre_response_minus_mid_pre_response,pc1_explained,0.04238948609999804,273
late_pre_response_minus_mid_pre_response,participation_ratio,-0.22715295940915814,273
mid_pre_response_minus_early_pre_response,pc1_explained,0.032362604280702145,273
mid_pre_response_minus_early_pre_response,participation_ratio,-0.16705129762365845,273
late_pre_response_minus_early_pre_response,pc1_explained,0.025567458795585973,274
late_pre_response_minus_early_pre_response,participation_ratio,-0.16034011244018753,274
late_pre_response_minus_mid_pre_response,pc1_explained,0.03300560938563224,274
late_pre_response_minus_mid_pre_response,participation_ratio,-0.15543736575622624,274
mid_pre_response_minus_early_pre_response,pc1_explained,-0.007438150590046266,274
mid_pre_response_minus_early_pre_response,participation_ratio,-0.00490274668396129,274
late_pre_response_minus_early_pre_response,pc1_explained,0.03158799779516075,275
late_pre_response_minus_early_pre_response,participation_ratio,-0.17102982815763124,275
late_pre_response_minus_mid_pre_response,pc1_explained,0.03957483011378726,275
late_pre_response_minus_mid_pre_response,participation_ratio,-0.19003296263478076,275
mid_pre_response_minus_early_pre_response,pc1_explained,-0.007986832318626513,275
mid_pre_response_minus_early_pre_response,participation_ratio,0.01900313447714952,275
late_pre_response_minus_early_pre_response,pc1_explained,0.025965399748643758,276
late_pre_response_minus_early_pre_response,participation_ratio,-0.1825014994939691,276
late_pre_response_minus_mid_pre_response,pc1_explained,0.0066633534079371115,276
late_pre_response_minus_mid_pre_response,participation_ratio,-0.09019359575664065,276
mid_pre_response_minus_early_pre_response,pc1_explained,0.019302046340706647,276
mid_pre_response_minus_early_pre_response,participation_ratio,-0.09230790373732845,276
late_pre_response_minus_early_pre_response,pc1_explained,0.04673143713336858,277
late_pre_response_minus_early_pre_response,participation_ratio,-0.28185998406562973,277
late_pre_response_minus_mid_pre_response,pc1_explained,0.02186796710080685,277
late_pre_response_minus_mid_pre_response,participation_ratio,-0.14806821967517259,277
mid_pre_response_minus_early_pre_response,pc1_explained,0.02486347003256173,277
mid_pre_response_minus_early_pre_response,participation_ratio,-0.13379176439045715,277
late_pre_response_minus_early_pre_response,pc1_explained,0.044008660703736435,278
late_pre_response_minus_early_pre_response,participation_ratio,-0.2790675514864729,278
late_pre_response_minus_mid_pre_response,pc1_explained,0.049651442140559277,278
late_pre_response_minus_mid_pre_response,participation_ratio,-0.27617048429861013,278
mid_pre_response_minus_early_pre_response,pc1_explained,-0.005642781436822841,278
mid_pre_response_minus_early_pre_response,participation_ratio,-0.0028970671878627563,278
late_pre_response_minus_early_pre_response,pc1_explained,0.06517135505176652,279
late_pre_response_minus_early_pre_response,participation_ratio,-0.34854003007462664,279
late_pre_response_minus_mid_pre_response,pc1_explained,0.039157731594655076,279
late_pre_response_minus_mid_pre_response,participation_ratio,-0.19779705684915339,279
mid_pre_response_minus_early_pre_response,pc1_explained,0.026013623457111446,279
mid_pre_response_minus_early_pre_response,participation_ratio,-0.15074297322547325,279
late_pre_response_minus_early_pre_response,pc1_explained,0.03305284520470142,280
late_pre_response_minus_early_pre_response,participation_ratio,-0.18222378143678553,280
late_pre_response_minus_mid_pre_response,pc1_explained,0.023661821116829684,280
late_pre_response_minus_mid_pre_response,participation_ratio,-0.12364444355077442,280
mid_pre_response_minus_early_pre_response,pc1_explained,0.009391024087871735,280
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05857933788601111,280
late_pre_response_minus_early_pre_response,pc1_explained,0.04232957303242879,281
late_pre_response_minus_early_pre_response,participation_ratio,-0.22461902230975195,281
late_pre_response_minus_mid_pre_response,pc1_explained,0.01916218122263802,281
late_pre_response_minus_mid_pre_response,participation_ratio,-0.11494848349271125,281
mid_pre_response_minus_early_pre_response,pc1_explained,0.02316739180979077,281
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1096705388170407,281
late_pre_response_minus_early_pre_response,pc1_explained,0.07093467909070872,282
late_pre_response_minus_early_pre_response,participation_ratio,-0.39134800239965406,282
late_pre_response_minus_mid_pre_response,pc1_explained,0.05159860490194634,282
late_pre_response_minus_mid_pre_response,participation_ratio,-0.28447926792966616,282
mid_pre_response_minus_early_pre_response,pc1_explained,0.019336074188762375,282
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1068687344699879,282
late_pre_response_minus_early_pre_response,pc1_explained,0.05730190687305459,283
late_pre_response_minus_early_pre_response,participation_ratio,-0.3150145200913177,283
late_pre_response_minus_mid_pre_response,pc1_explained,0.059164427868224845,283
late_pre_response_minus_mid_pre_response,participation_ratio,-0.29899616817497776,283
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0018625209951702582,283
mid_pre_response_minus_early_pre_response,participation_ratio,-0.016018351916339935,283
late_pre_response_minus_early_pre_response,pc1_explained,0.07505961988295429,284
late_pre_response_minus_early_pre_response,participation_ratio,-0.3976831026729877,284
late_pre_response_minus_mid_pre_response,pc1_explained,0.06247446529050438,284
late_pre_response_minus_mid_pre_response,participation_ratio,-0.332003436969702,284
mid_pre_response_minus_early_pre_response,pc1_explained,0.01258515459244991,284
mid_pre_response_minus_early_pre_response,participation_ratio,-0.06567966570328565,284
late_pre_response_minus_early_pre_response,pc1_explained,0.04357779793290406,285
late_pre_response_minus_early_pre_response,participation_ratio,-0.22972729938116832,285
late_pre_response_minus_mid_pre_response,pc1_explained,0.04776021891510551,285
late_pre_response_minus_mid_pre_response,participation_ratio,-0.23055988578654585,285
mid_pre_response_minus_early_pre_response,pc1_explained,-0.004182420982201451,285
mid_pre_response_minus_early_pre_response,participation_ratio,0.0008325864053775334,285
late_pre_response_minus_early_pre_response,pc1_explained,0.07130472059228232,286
late_pre_response_minus_early_pre_response,participation_ratio,-0.3632992085841651,286
late_pre_response_minus_mid_pre_response,pc1_explained,0.05938540722516594,286
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3053096112872318,286
mid_pre_response_minus_early_pre_response,pc1_explained,0.01191931336711638,286
mid_pre_response_minus_early_pre_response,participation_ratio,-0.057989597296933315,286
late_pre_response_minus_early_pre_response,pc1_explained,0.06208064596542884,287
late_pre_response_minus_early_pre_response,participation_ratio,-0.3453088646133815,287
late_pre_response_minus_mid_pre_response,pc1_explained,0.053529112598100226,287
late_pre_response_minus_mid_pre_response,participation_ratio,-0.28278796407409157,287
mid_pre_response_minus_early_pre_response,pc1_explained,0.008551533367328612,287
mid_pre_response_minus_early_pre_response,participation_ratio,-0.06252090053928994,287
late_pre_response_minus_early_pre_response,pc1_explained,0.06009441695059359,288
late_pre_response_minus_early_pre_response,participation_ratio,-0.34331816058137665,288
late_pre_response_minus_mid_pre_response,pc1_explained,0.050182801317083636,288
late_pre_response_minus_mid_pre_response,participation_ratio,-0.27970094312394256,288
mid_pre_response_minus_early_pre_response,pc1_explained,0.009911615633509951,288
mid_pre_response_minus_early_pre_response,participation_ratio,-0.0636172174574341,288
late_pre_response_minus_early_pre_response,pc1_explained,0.05342548673824332,289
late_pre_response_minus_early_pre_response,participation_ratio,-0.3088057382958391,289
late_pre_response_minus_mid_pre_response,pc1_explained,0.06666541397006043,289
late_pre_response_minus_mid_pre_response,participation_ratio,-0.36122634501898654,289
mid_pre_response_minus_early_pre_response,pc1_explained,-0.013239927231817106,289
mid_pre_response_minus_early_pre_response,participation_ratio,0.05242060672314741,289
late_pre_response_minus_early_pre_response,pc1_explained,0.06822588031932086,290
late_pre_response_minus_early_pre_response,participation_ratio,-0.3647183928395923,290
late_pre_response_minus_mid_pre_response,pc1_explained,0.06151220446222827,290
late_pre_response_minus_mid_pre_response,participation_ratio,-0.30741760529822537,290
mid_pre_response_minus_early_pre_response,pc1_explained,0.006713675857092594,290
mid_pre_response_minus_early_pre_response,participation_ratio,-0.057300787541366915,290
late_pre_response_minus_early_pre_response,pc1_explained,0.061077780413844374,291
late_pre_response_minus_early_pre_response,participation_ratio,-0.32646215100027165,291
late_pre_response_minus_mid_pre_response,pc1_explained,0.05668731489149059,291
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2640704869519195,291
mid_pre_response_minus_early_pre_response,pc1_explained,0.004390465522353781,291
mid_pre_response_minus_early_pre_response,participation_ratio,-0.06239166404835217,291
late_pre_response_minus_early_pre_response,pc1_explained,0.06955661126138257,292
late_pre_response_minus_early_pre_response,participation_ratio,-0.3520879045921017,292
late_pre_response_minus_mid_pre_response,pc1_explained,0.05021584252266087,292
late_pre_response_minus_mid_pre_response,participation_ratio,-0.27459035842494295,292
mid_pre_response_minus_early_pre_response,pc1_explained,0.019340768738721703,292
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07749754616715876,292
late_pre_response_minus_early_pre_response,pc1_explained,0.011046806178111823,293
late_pre_response_minus_early_pre_response,participation_ratio,-0.10199556636987106,293
late_pre_response_minus_mid_pre_response,pc1_explained,0.003888731873143869,293
late_pre_response_minus_mid_pre_response,participation_ratio,-0.051456382560494784,293
mid_pre_response_minus_early_pre_response,pc1_explained,0.007158074304967954,293
mid_pre_response_minus_early_pre_response,participation_ratio,-0.050539183809376276,293
late_pre_response_minus_early_pre_response,pc1_explained,0.06688762290284755,294
late_pre_response_minus_early_pre_response,participation_ratio,-0.3787859398419755,294
late_pre_response_minus_mid_pre_response,pc1_explained,0.062408034180413186,294
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3336730865221784,294
mid_pre_response_minus_early_pre_response,pc1_explained,0.004479588722434369,294
mid_pre_response_minus_early_pre_response,participation_ratio,-0.045112853319797086,294
late_pre_response_minus_early_pre_response,pc1_explained,0.05345205439804801,295
late_pre_response_minus_early_pre_response,participation_ratio,-0.2966915486259927,295
late_pre_response_minus_mid_pre_response,pc1_explained,0.05019668849595338,295
late_pre_response_minus_mid_pre_response,participation_ratio,-0.25204465487366035,295
mid_pre_response_minus_early_pre_response,pc1_explained,0.0032553659020946313,295
mid_pre_response_minus_early_pre_response,participation_ratio,-0.04464689375233233,295
late_pre_response_minus_early_pre_response,pc1_explained,0.05637416489523728,296
late_pre_response_minus_early_pre_response,participation_ratio,-0.286340261253081,296
late_pre_response_minus_mid_pre_response,pc1_explained,0.05112641303946874,296
late_pre_response_minus_mid_pre_response,participation_ratio,-0.27985023412834487,296
mid_pre_response_minus_early_pre_response,pc1_explained,0.005247751855768534,296
mid_pre_response_minus_early_pre_response,participation_ratio,-0.00649002712473612,296
late_pre_response_minus_early_pre_response,pc1_explained,0.059092932789140074,297
late_pre_response_minus_early_pre_response,participation_ratio,-0.31074306318820977,297
late_pre_response_minus_mid_pre_response,pc1_explained,0.04732540667148433,297
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2358012734043462,297
mid_pre_response_minus_early_pre_response,pc1_explained,0.011767526117655747,297
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07494178978386357,297
late_pre_response_minus_early_pre_response,pc1_explained,0.06893423674769306,298
late_pre_response_minus_early_pre_response,participation_ratio,-0.3785262363144377,298
late_pre_response_minus_mid_pre_response,pc1_explained,0.048695883165511544,298
late_pre_response_minus_mid_pre_response,participation_ratio,-0.25926070408538404,298
mid_pre_response_minus_early_pre_response,pc1_explained,0.020238353582181512,298
mid_pre_response_minus_early_pre_response,participation_ratio,-0.11926553222905367,298
late_pre_response_minus_early_pre_response,pc1_explained,0.05678439038947436,299
late_pre_response_minus_early_pre_response,participation_ratio,-0.3342732699572992,299
late_pre_response_minus_mid_pre_response,pc1_explained,0.04375162632349794,299
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2358388180600426,299
mid_pre_response_minus_early_pre_response,pc1_explained,0.013032764065976421,299
mid_pre_response_minus_early_pre_response,participation_ratio,-0.09843445189725664,299
late_pre_response_minus_early_pre_response,pc1_explained,0.04076608042385543,300
late_pre_response_minus_early_pre_response,participation_ratio,-0.23567375358807752,300
late_pre_response_minus_mid_pre_response,pc1_explained,0.05321716435451018,300
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2843868179126323,300
mid_pre_response_minus_early_pre_response,pc1_explained,-0.01245108393065475,300
mid_pre_response_minus_early_pre_response,participation_ratio,0.0487130643245548,300
late_pre_response_minus_early_pre_response,pc1_explained,0.038430993024604065,301
late_pre_response_minus_early_pre_response,participation_ratio,-0.22217846706611155,301
late_pre_response_minus_mid_pre_response,pc1_explained,0.060371506931337304,301
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3024731586530507,301
mid_pre_response_minus_early_pre_response,pc1_explained,-0.02194051390673324,301
mid_pre_response_minus_early_pre_response,participation_ratio,0.08029469158693914,301
late_pre_response_minus_early_pre_response,pc1_explained,0.041170458486130546,302
late_pre_response_minus_early_pre_response,participation_ratio,-0.22478846904545646,302
late_pre_response_minus_mid_pre_response,pc1_explained,0.03274108160849054,302
late_pre_response_minus_mid_pre_response,participation_ratio,-0.16646925876676777,302
mid_pre_response_minus_early_pre_response,pc1_explained,0.008429376877640005,302
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05831921027868869,302
late_pre_response_minus_early_pre_response,pc1_explained,0.04382275874123642,303
late_pre_response_minus_early_pre_response,participation_ratio,-0.23316084196688536,303
late_pre_response_minus_mid_pre_response,pc1_explained,0.033001363567606634,303
late_pre_response_minus_mid_pre_response,participation_ratio,-0.18020048820672585,303
mid_pre_response_minus_early_pre_response,pc1_explained,0.010821395173629789,303
mid_pre_response_minus_early_pre_response,participation_ratio,-0.052960353760159506,303
late_pre_response_minus_early_pre_response,pc1_explained,0.023051422769049146,304
late_pre_response_minus_early_pre_response,participation_ratio,-0.1366069581797893,304
late_pre_response_minus_mid_pre_response,pc1_explained,0.014610547487863168,304
late_pre_response_minus_mid_pre_response,participation_ratio,-0.07886150544233272,304
mid_pre_response_minus_early_pre_response,pc1_explained,0.008440875281185978,304
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05774545273745657,304
late_pre_response_minus_early_pre_response,pc1_explained,0.029699930741974634,305
late_pre_response_minus_early_pre_response,participation_ratio,-0.18588084233391822,305
late_pre_response_minus_mid_pre_response,pc1_explained,0.025471425066282638,305
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1423204482277156,305
mid_pre_response_minus_early_pre_response,pc1_explained,0.004228505675691996,305
mid_pre_response_minus_early_pre_response,participation_ratio,-0.043560394106202605,305
late_pre_response_minus_early_pre_response,pc1_explained,0.059713144075614566,306
late_pre_response_minus_early_pre_response,participation_ratio,-0.3181169117974183,306
late_pre_response_minus_mid_pre_response,pc1_explained,0.03300151171348731,306
late_pre_response_minus_mid_pre_response,participation_ratio,-0.17347041625187432,306
