comparison,metric,difference,sample_index
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0037158624213139424,280
late_pre_response_minus_mid_pre_response,participation_ratio,0.018294471028018844,280
mid_pre_response_minus_early_pre_response,pc1_explained,0.0004766472802789634,280
mid_pre_response_minus_early_pre_response,participation_ratio,0.0020430580059471737,280
late_pre_response_minus_early_pre_response,pc1_explained,0.010436834413587115,281
late_pre_response_minus_early_pre_response,participation_ratio,-0.04352282220297354,281
late_pre_response_minus_mid_pre_response,pc1_explained,0.030749693632809882,281
late_pre_response_minus_mid_pre_response,participation_ratio,-0.15094336666235586,281
mid_pre_response_minus_early_pre_response,pc1_explained,-0.020312859219222767,281
mid_pre_response_minus_early_pre_response,participation_ratio,0.10742054445938232,281
late_pre_response_minus_early_pre_response,pc1_explained,-0.013164435210589409,282
late_pre_response_minus_early_pre_response,participation_ratio,0.091819632075266,282
late_pre_response_minus_mid_pre_response,pc1_explained,-0.007903693004150947,282
late_pre_response_minus_mid_pre_response,participation_ratio,0.05468071384587958,282
mid_pre_response_minus_early_pre_response,pc1_explained,-0.005260742206438462,282
mid_pre_response_minus_early_pre_response,participation_ratio,0.03713891822938642,282
late_pre_response_minus_early_pre_response,pc1_explained,-0.010042903591951369,283
late_pre_response_minus_early_pre_response,participation_ratio,0.04681430660681096,283
late_pre_response_minus_mid_pre_response,pc1_explained,-0.03141545621598962,283
late_pre_response_minus_mid_pre_response,participation_ratio,0.1529293468278845,283
mid_pre_response_minus_early_pre_response,pc1_explained,0.021372552624038255,283
mid_pre_response_minus_early_pre_response,participation_ratio,-0.10611504022107354,283
late_pre_response_minus_early_pre_response,pc1_explained,0.03297358001426931,284
late_pre_response_minus_early_pre_response,participation_ratio,-0.157758152152077,284
late_pre_response_minus_mid_pre_response,pc1_explained,0.013269703240746389,284
late_pre_response_minus_mid_pre_response,participation_ratio,-0.06974321063593347,284
mid_pre_response_minus_early_pre_response,pc1_explained,0.01970387677352292,284
mid_pre_response_minus_early_pre_response,participation_ratio,-0.08801494151614353,284
late_pre_response_minus_early_pre_response,pc1_explained,-0.015477644562941317,285
late_pre_response_minus_early_pre_response,participation_ratio,0.05137439363544383,285
late_pre_response_minus_mid_pre_response,pc1_explained,-0.005757257332690058,285
late_pre_response_minus_mid_pre_response,participation_ratio,0.0179986292838743,285
mid_pre_response_minus_early_pre_response,pc1_explained,-0.00972038723025126,285
mid_pre_response_minus_early_pre_response,participation_ratio,0.033375764351569526,285
late_pre_response_minus_early_pre_response,pc1_explained,0.02572825307021198,286
late_pre_response_minus_early_pre_response,participation_ratio,-0.1457479505735786,286
late_pre_response_minus_mid_pre_response,pc1_explained,0.013414312147637997,286
late_pre_response_minus_mid_pre_response,participation_ratio,-0.09036925919383254,286
mid_pre_response_minus_early_pre_response,pc1_explained,0.012313940922573985,286
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05537869137974605,286
late_pre_response_minus_early_pre_response,pc1_explained,-0.013866846709595593,287
late_pre_response_minus_early_pre_response,participation_ratio,0.0628596957172225,287
late_pre_response_minus_mid_pre_response,pc1_explained,-0.027618130578192734,287
late_pre_response_minus_mid_pre_response,participation_ratio,0.1567622267413169,287
mid_pre_response_minus_early_pre_response,pc1_explained,0.013751283868597142,287
mid_pre_response_minus_early_pre_response,participation_ratio,-0.0939025310240944,287
late_pre_response_minus_early_pre_response,pc1_explained,0.018344838247036588,288
late_pre_response_minus_early_pre_response,participation_ratio,-0.09800342589244115,288
late_pre_response_minus_mid_pre_response,pc1_explained,-0.024604422844009544,288
late_pre_response_minus_mid_pre_response,participation_ratio,0.13441554979689263,288
mid_pre_response_minus_early_pre_response,pc1_explained,0.04294926109104613,288
mid_pre_response_minus_early_pre_response,participation_ratio,-0.23241897568933378,288
late_pre_response_minus_early_pre_response,pc1_explained,0.028394397875914135,289
late_pre_response_minus_early_pre_response,participation_ratio,-0.1391732226953577,289
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0005488443259110687,289
late_pre_response_minus_mid_pre_response,participation_ratio,0.011805629731413081,289
mid_pre_response_minus_early_pre_response,pc1_explained,0.028943242201825203,289
mid_pre_response_minus_early_pre_response,participation_ratio,-0.15097885242677078,289
late_pre_response_minus_early_pre_response,pc1_explained,0.020014512399855522,290
late_pre_response_minus_early_pre_response,participation_ratio,-0.11509432900022665,290
late_pre_response_minus_mid_pre_response,pc1_explained,0.013233581728330446,290
late_pre_response_minus_mid_pre_response,participation_ratio,-0.06231336055855374,290
mid_pre_response_minus_early_pre_response,pc1_explained,0.006780930671525076,290
mid_pre_response_minus_early_pre_response,participation_ratio,-0.052780968441672904,290
late_pre_response_minus_early_pre_response,pc1_explained,-0.0044844881899107625,291
late_pre_response_minus_early_pre_response,participation_ratio,0.021879301701217102,291
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0060722457569584165,291
late_pre_response_minus_mid_pre_response,participation_ratio,0.03362690315294525,291
mid_pre_response_minus_early_pre_response,pc1_explained,0.001587757567047654,291
mid_pre_response_minus_early_pre_response,participation_ratio,-0.011747601451728151,291
late_pre_response_minus_early_pre_response,pc1_explained,0.0048449608824565615,292
late_pre_response_minus_early_pre_response,participation_ratio,-0.031775495630888884,292
late_pre_response_minus_mid_pre_response,pc1_explained,0.035282073661988544,292
late_pre_response_minus_mid_pre_response,participation_ratio,-0.17002320936656634,292
mid_pre_response_minus_early_pre_response,pc1_explained,-0.030437112779531983,292
mid_pre_response_minus_early_pre_response,participation_ratio,0.13824771373567746,292
late_pre_response_minus_early_pre_response,pc1_explained,0.0025430280963159024,293
late_pre_response_minus_early_pre_response,participation_ratio,-0.03326230538683195,293
late_pre_response_minus_mid_pre_response,pc1_explained,-0.001298889087425037,293
late_pre_response_minus_mid_pre_response,participation_ratio,0.020144077497719515,293
mid_pre_response_minus_early_pre_response,pc1_explained,0.0038419171837409394,293
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05340638288455146,293
late_pre_response_minus_early_pre_response,pc1_explained,-0.022243567209805137,294
late_pre_response_minus_early_pre_response,participation_ratio,0.10621062045380425,294
late_pre_response_minus_mid_pre_response,pc1_explained,-0.01292455316984098,294
late_pre_response_minus_mid_pre_response,participation_ratio,0.06758040720200365,294
mid_pre_response_minus_early_pre_response,pc1_explained,-0.009319014039964157,294
mid_pre_response_minus_early_pre_response,participation_ratio,0.038630213251800605,294
late_pre_response_minus_early_pre_response,pc1_explained,0.0037333409809965357,295
late_pre_response_minus_early_pre_response,participation_ratio,-0.0166289157248678,295
late_pre_response_minus_mid_pre_response,pc1_explained,-0.01430243828741995,295
late_pre_response_minus_mid_pre_response,participation_ratio,0.06359966390337357,295
mid_pre_response_minus_early_pre_response,pc1_explained,0.018035779268416485,295
mid_pre_response_minus_early_pre_response,participation_ratio,-0.08022857962824137,295
late_pre_response_minus_early_pre_response,pc1_explained,-0.03231063837955117,296
late_pre_response_minus_early_pre_response,participation_ratio,0.1559227480897687,296
late_pre_response_minus_mid_pre_response,pc1_explained,-0.013513071687068168,296
late_pre_response_minus_mid_pre_response,participation_ratio,0.056771980304354486,296
mid_pre_response_minus_early_pre_response,pc1_explained,-0.018797566692483003,296
mid_pre_response_minus_early_pre_response,participation_ratio,0.0991507677854142,296
late_pre_response_minus_early_pre_response,pc1_explained,0.005010246916619332,297
late_pre_response_minus_early_pre_response,participation_ratio,-0.03073648829433795,297
late_pre_response_minus_mid_pre_response,pc1_explained,0.007044686838382219,297
late_pre_response_minus_mid_pre_response,participation_ratio,-0.04458626109587893,297
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0020344399217628872,297
mid_pre_response_minus_early_pre_response,participation_ratio,0.013849772801540983,297
late_pre_response_minus_early_pre_response,pc1_explained,-0.018979027737559107,298
late_pre_response_minus_early_pre_response,participation_ratio,0.09440661118212557,298
late_pre_response_minus_mid_pre_response,pc1_explained,-0.011924933633685075,298
late_pre_response_minus_mid_pre_response,participation_ratio,0.060473525724313415,298
mid_pre_response_minus_early_pre_response,pc1_explained,-0.007054094103874031,298
mid_pre_response_minus_early_pre_response,participation_ratio,0.03393308545781215,298
late_pre_response_minus_early_pre_response,pc1_explained,-0.003107917817663397,299
late_pre_response_minus_early_pre_response,participation_ratio,0.02248294110524185,299
late_pre_response_minus_mid_pre_response,pc1_explained,-0.030469637767833513,299
late_pre_response_minus_mid_pre_response,participation_ratio,0.1682294203236565,299
mid_pre_response_minus_early_pre_response,pc1_explained,0.027361719950170116,299
mid_pre_response_minus_early_pre_response,participation_ratio,-0.14574647921841466,299
late_pre_response_minus_early_pre_response,pc1_explained,-0.01305381447853804,300
late_pre_response_minus_early_pre_response,participation_ratio,0.07024856735444018,300
late_pre_response_minus_mid_pre_response,pc1_explained,-0.020203327907276636,300
late_pre_response_minus_mid_pre_response,participation_ratio,0.10836357690848075,300
mid_pre_response_minus_early_pre_response,pc1_explained,0.007149513428738596,300
mid_pre_response_minus_early_pre_response,participation_ratio,-0.03811500955404057,300
late_pre_response_minus_early_pre_response,pc1_explained,-0.013145178001961355,301
late_pre_response_minus_early_pre_response,participation_ratio,0.049766059369741544,301
late_pre_response_minus_mid_pre_response,pc1_explained,-0.019126710255660262,301
late_pre_response_minus_mid_pre_response,participation_ratio,0.05925797769694041,301
mid_pre_response_minus_early_pre_response,pc1_explained,0.005981532253698907,301
mid_pre_response_minus_early_pre_response,participation_ratio,-0.009491918327198867,301
late_pre_response_minus_early_pre_response,pc1_explained,-0.015010497333929007,302
late_pre_response_minus_early_pre_response,participation_ratio,0.046839166541443156,302
late_pre_response_minus_mid_pre_response,pc1_explained,-0.006110329180522345,302
late_pre_response_minus_mid_pre_response,participation_ratio,0.005031383659461763,302
mid_pre_response_minus_early_pre_response,pc1_explained,-0.008900168153406662,302
mid_pre_response_minus_early_pre_response,participation_ratio,0.04180778288198139,302
late_pre_response_minus_early_pre_response,pc1_explained,-0.0017989014697363803,303
late_pre_response_minus_early_pre_response,participation_ratio,-0.008367213829452158,303
late_pre_response_minus_mid_pre_response,pc1_explained,0.016720085691350417,303
late_pre_response_minus_mid_pre_response,participation_ratio,-0.09972580699174349,303
mid_pre_response_minus_early_pre_response,pc1_explained,-0.018518987161086797,303
mid_pre_response_minus_early_pre_response,participation_ratio,0.09135859316229133,303
late_pre_response_minus_early_pre_response,pc1_explained,-0.017077740266280506,304
late_pre_response_minus_early_pre_response,participation_ratio,0.09064459995952845,304
late_pre_response_minus_mid_pre_response,pc1_explained,0.009879827926505658,304
late_pre_response_minus_mid_pre_response,participation_ratio,-0.05217238960818715,304
mid_pre_response_minus_early_pre_response,pc1_explained,-0.026957568192786163,304
mid_pre_response_minus_early_pre_response,participation_ratio,0.1428169895677156,304
late_pre_response_minus_early_pre_response,pc1_explained,-0.0008016672659147961,305
late_pre_response_minus_early_pre_response,participation_ratio,0.018254625143838688,305
late_pre_response_minus_mid_pre_response,pc1_explained,0.014127127124878402,305
late_pre_response_minus_mid_pre_response,participation_ratio,-0.06269857977744264,305
mid_pre_response_minus_early_pre_response,pc1_explained,-0.014928794390793199,305
mid_pre_response_minus_early_pre_response,participation_ratio,0.08095320492128133,305
late_pre_response_minus_early_pre_response,pc1_explained,-0.011885202092040248,306
late_pre_response_minus_early_pre_response,participation_ratio,0.055567784113789376,306
late_pre_response_minus_mid_pre_response,pc1_explained,-0.03835331857081281,306
late_pre_response_minus_mid_pre_response,participation_ratio,0.20631075721806225,306
mid_pre_response_minus_early_pre_response,pc1_explained,0.026468116478772563,306
mid_pre_response_minus_early_pre_response,participation_ratio,-0.15074297310427287,306
late_pre_response_minus_early_pre_response,pc1_explained,-0.0003596186298909787,307
late_pre_response_minus_early_pre_response,participation_ratio,0.0016532801578881262,307
late_pre_response_minus_mid_pre_response,pc1_explained,0.019092609872947475,307
late_pre_response_minus_mid_pre_response,participation_ratio,-0.11438321737917878,307
mid_pre_response_minus_early_pre_response,pc1_explained,-0.019452228502838453,307
mid_pre_response_minus_early_pre_response,participation_ratio,0.11603649753706691,307
late_pre_response_minus_early_pre_response,pc1_explained,0.0045766098417096,308
late_pre_response_minus_early_pre_response,participation_ratio,-0.017008866546784684,308
late_pre_response_minus_mid_pre_response,pc1_explained,-0.024334759565791564,308
late_pre_response_minus_mid_pre_response,participation_ratio,0.10763230412713565,308
mid_pre_response_minus_early_pre_response,pc1_explained,0.028911369407501164,308
mid_pre_response_minus_early_pre_response,participation_ratio,-0.12464117067392033,308
late_pre_response_minus_early_pre_response,pc1_explained,-0.0011966729310012303,309
late_pre_response_minus_early_pre_response,participation_ratio,0.008204246587829811,309
late_pre_response_minus_mid_pre_response,pc1_explained,-0.026296369053966928,309
late_pre_response_minus_mid_pre_response,participation_ratio,0.1135067649913788,309
mid_pre_response_minus_early_pre_response,pc1_explained,0.025099696122965698,309
mid_pre_response_minus_early_pre_response,participation_ratio,-0.10530251840354898,309
late_pre_response_minus_early_pre_response,pc1_explained,-0.025658158784188978,310
late_pre_response_minus_early_pre_response,participation_ratio,0.11022366068081224,310
late_pre_response_minus_mid_pre_response,pc1_explained,-0.015733463905032385,310
late_pre_response_minus_mid_pre_response,participation_ratio,0.07596299851042199,310
mid_pre_response_minus_early_pre_response,pc1_explained,-0.009924694879156593,310
mid_pre_response_minus_early_pre_response,participation_ratio,0.034260662170390255,310
late_pre_response_minus_early_pre_response,pc1_explained,-0.009796614389071756,311
late_pre_response_minus_early_pre_response,participation_ratio,0.06631534475004264,311
late_pre_response_minus_mid_pre_response,pc1_explained,-0.012806221358606762,311
late_pre_response_minus_mid_pre_response,participation_ratio,0.09175979962948855,311
mid_pre_response_minus_early_pre_response,pc1_explained,0.003009606969535006,311
mid_pre_response_minus_early_pre_response,participation_ratio,-0.02544445487944591,311
late_pre_response_minus_early_pre_response,pc1_explained,0.015732588895683075,312
late_pre_response_minus_early_pre_response,participation_ratio,-0.0697823625780587,312
late_pre_response_minus_mid_pre_response,pc1_explained,0.012889704047056694,312
late_pre_response_minus_mid_pre_response,participation_ratio,-0.05418740612307005,312
mid_pre_response_minus_early_pre_response,pc1_explained,0.0028428848486263814,312
mid_pre_response_minus_early_pre_response,participation_ratio,-0.015594956454988651,312
late_pre_response_minus_early_pre_response,pc1_explained,0.018177166609544604,313
late_pre_response_minus_early_pre_response,participation_ratio,-0.06805968254191397,313
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0016529571913573848,313
late_pre_response_minus_mid_pre_response,participation_ratio,0.012899030547993906,313
mid_pre_response_minus_early_pre_response,pc1_explained,0.01983012380090199,313
mid_pre_response_minus_early_pre_response,participation_ratio,-0.08095871308990787,313
late_pre_response_minus_early_pre_response,pc1_explained,0.013459149098737244,314
late_pre_response_minus_early_pre_response,participation_ratio,-0.062215260040527465,314
late_pre_response_minus_mid_pre_response,pc1_explained,-0.01284253711080785,314
late_pre_response_minus_mid_pre_response,participation_ratio,0.06029830820331128,314
mid_pre_response_minus_early_pre_response,pc1_explained,0.026301686209545094,314
mid_pre_response_minus_early_pre_response,participation_ratio,-0.12251356824383874,314
late_pre_response_minus_early_pre_response,pc1_explained,0.00293163647465966,315
late_pre_response_minus_early_pre_response,participation_ratio,-0.009918168736491317,315
late_pre_response_minus_mid_pre_response,pc1_explained,-0.006806761697370378,315
late_pre_response_minus_mid_pre_response,participation_ratio,0.048252854516044774,315
mid_pre_response_minus_early_pre_response,pc1_explained,0.009738398172030038,315
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05817102325253609,315
late_pre_response_minus_early_pre_response,pc1_explained,0.020111300915585772,316
late_pre_response_minus_early_pre_response,participation_ratio,-0.07385396353805662,316
late_pre_response_minus_mid_pre_response,pc1_explained,0.014488501323092873,316
late_pre_response_minus_mid_pre_response,participation_ratio,-0.04790716000210837,316
mid_pre_response_minus_early_pre_response,pc1_explained,0.0056227995924929,316
mid_pre_response_minus_early_pre_response,participation_ratio,-0.02594680353594825,316
late_pre_response_minus_early_pre_response,pc1_explained,0.0038976797751191228,317
late_pre_response_minus_early_pre_response,participation_ratio,0.0013266847742077204,317
late_pre_response_minus_mid_pre_response,pc1_explained,0.015507764824422732,317
late_pre_response_minus_mid_pre_response,participation_ratio,-0.061625065940539514,317
mid_pre_response_minus_early_pre_response,pc1_explained,-0.011610085049303609,317
mid_pre_response_minus_early_pre_response,participation_ratio,0.06295175071474723,317
late_pre_response_minus_early_pre_response,pc1_explained,-0.003021391186340261,318
late_pre_response_minus_early_pre_response,participation_ratio,-0.005266536304786573,318
late_pre_response_minus_mid_pre_response,pc1_explained,-0.011951137124932898,318
late_pre_response_minus_mid_pre_response,participation_ratio,0.04928820038037074,318
mid_pre_response_minus_early_pre_response,pc1_explained,0.008929745938592637,318
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05455473668515731,318
late_pre_response_minus_early_pre_response,pc1_explained,0.03035313168064191,319
late_pre_response_minus_early_pre_response,participation_ratio,-0.14118486201178504,319
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0003301232988028868,319
late_pre_response_minus_mid_pre_response,participation_ratio,0.01779727132082165,319
mid_pre_response_minus_early_pre_response,pc1_explained,0.030683254979444796,319
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1589821333326067,319
late_pre_response_minus_early_pre_response,pc1_explained,0.002584758879283,320
late_pre_response_minus_early_pre_response,participation_ratio,0.004910197523262827,320
late_pre_response_minus_mid_pre_response,pc1_explained,-0.004524649961274996,320
late_pre_response_minus_mid_pre_response,participation_ratio,0.03032080670445314,320
mid_pre_response_minus_early_pre_response,pc1_explained,0.007109408840557996,320
mid_pre_response_minus_early_pre_response,participation_ratio,-0.025410609181190313,320
late_pre_response_minus_early_pre_response,pc1_explained,0.020807432834134332,321
late_pre_response_minus_early_pre_response,participation_ratio,-0.10153835802559597,321
late_pre_response_minus_mid_pre_response,pc1_explained,-0.003740505769633473,321
late_pre_response_minus_mid_pre_response,participation_ratio,0.007917901307596509,321
mid_pre_response_minus_early_pre_response,pc1_explained,0.024547938603767805,321
mid_pre_response_minus_early_pre_response,participation_ratio,-0.10945625933319247,321
late_pre_response_minus_early_pre_response,pc1_explained,0.03429230343858647,322
late_pre_response_minus_early_pre_response,participation_ratio,-0.16484411202059412,322
late_pre_response_minus_mid_pre_response,pc1_explained,0.03922766000853328,322
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1768617509311663,322
mid_pre_response_minus_early_pre_response,pc1_explained,-0.004935356569946814,322
mid_pre_response_minus_early_pre_response,participation_ratio,0.01201763891057217,322
late_pre_response_minus_early_pre_response,pc1_explained,-0.008196675417086352,323
late_pre_response_minus_early_pre_response,participation_ratio,0.05456633220501361,323
late_pre_response_minus_mid_pre_response,pc1_explained,-0.004822059321114902,323
late_pre_response_minus_mid_pre_response,participation_ratio,0.03475921411731919,323
mid_pre_response_minus_early_pre_response,pc1_explained,-0.00337461609597145,323
mid_pre_response_minus_early_pre_response,participation_ratio,0.01980711808769442,323
late_pre_response_minus_early_pre_response,pc1_explained,-0.0295443271636886,324
late_pre_response_minus_early_pre_response,participation_ratio,0.13275512423102676,324
late_pre_response_minus_mid_pre_response,pc1_explained,-0.03219321294512223,324
late_pre_response_minus_mid_pre_response,participation_ratio,0.15199628905304197,324
mid_pre_response_minus_early_pre_response,pc1_explained,0.0026488857814336297,324
mid_pre_response_minus_early_pre_response,participation_ratio,-0.01924116482201521,324
late_pre_response_minus_early_pre_response,pc1_explained,0.0004703778654966406,325
late_pre_response_minus_early_pre_response,participation_ratio,0.006892039054553489,325
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0022672113207621303,325
late_pre_response_minus_mid_pre_response,participation_ratio,0.015994728867918973,325
mid_pre_response_minus_early_pre_response,pc1_explained,0.002737589186258771,325
mid_pre_response_minus_early_pre_response,participation_ratio,-0.009102689813365483,325
late_pre_response_minus_early_pre_response,pc1_explained,-0.03565016249127495,326
late_pre_response_minus_early_pre_response,participation_ratio,0.1642561346293019,326
late_pre_response_minus_mid_pre_response,pc1_explained,-0.029681538784625316,326
late_pre_response_minus_mid_pre_response,participation_ratio,0.13354873402554324,326
mid_pre_response_minus_early_pre_response,pc1_explained,-0.005968623706649634,326
mid_pre_response_minus_early_pre_response,participation_ratio,0.03070740060375865,326
late_pre_response_minus_early_pre_response,pc1_explained,0.002296436811362823,327
late_pre_response_minus_early_pre_response,participation_ratio,-0.001367711903842661,327
late_pre_response_minus_mid_pre_response,pc1_explained,-0.00035233710455007117,327
late_pre_response_minus_mid_pre_response,participation_ratio,-0.003439717111355378,327
mid_pre_response_minus_early_pre_response,pc1_explained,0.0026487739159128942,327
mid_pre_response_minus_early_pre_response,participation_ratio,0.002072005207512717,327
late_pre_response_minus_early_pre_response,pc1_explained,-0.001840421375784218,328
late_pre_response_minus_early_pre_response,participation_ratio,0.020009013244097318,328
late_pre_response_minus_mid_pre_response,pc1_explained,0.00098504947602307,328
late_pre_response_minus_mid_pre_response,participation_ratio,0.01124351936948953,328
mid_pre_response_minus_early_pre_response,pc1_explained,-0.002825470851807288,328
mid_pre_response_minus_early_pre_response,participation_ratio,0.008765493874607788,328
late_pre_response_minus_early_pre_response,pc1_explained,0.01543878944681365,329
late_pre_response_minus_early_pre_response,participation_ratio,-0.0842853683152942,329
late_pre_response_minus_mid_pre_response,pc1_explained,0.014919160974147028,329
late_pre_response_minus_mid_pre_response,participation_ratio,-0.08904521519756248,329
mid_pre_response_minus_early_pre_response,pc1_explained,0.0005196284726666223,329
mid_pre_response_minus_early_pre_response,participation_ratio,0.0047598468822682705,329
late_pre_response_minus_early_pre_response,pc1_explained,-0.0054717344126024026,330
late_pre_response_minus_early_pre_response,participation_ratio,0.002817305133514303,330
late_pre_response_minus_mid_pre_response,pc1_explained,-0.009567803325520763,330
late_pre_response_minus_mid_pre_response,participation_ratio,0.03677148537709485,330
mid_pre_response_minus_early_pre_response,pc1_explained,0.00409606891291836,330
mid_pre_response_minus_early_pre_response,participation_ratio,-0.033954180243580545,330
late_pre_response_minus_early_pre_response,pc1_explained,-0.015165764771683632,331
late_pre_response_minus_early_pre_response,participation_ratio,0.07829526332127479,331
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0063512841442253665,331
late_pre_response_minus_mid_pre_response,participation_ratio,0.022076025298489732,331
mid_pre_response_minus_early_pre_response,pc1_explained,-0.008814480627458265,331
mid_pre_response_minus_early_pre_response,participation_ratio,0.056219238022785056,331
late_pre_response_minus_early_pre_response,pc1_explained,0.014630558445664521,332
late_pre_response_minus_early_pre_response,participation_ratio,-0.05525447557234786,332
late_pre_response_minus_mid_pre_response,pc1_explained,0.01816586787288421,332
late_pre_response_minus_mid_pre_response,participation_ratio,-0.11341648581180097,332
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0035353094272196905,332
mid_pre_response_minus_early_pre_response,participation_ratio,0.05816201023945311,332
late_pre_response_minus_early_pre_response,pc1_explained,0.02322424695899794,333
late_pre_response_minus_early_pre_response,participation_ratio,-0.12102872310310708,333
late_pre_response_minus_mid_pre_response,pc1_explained,0.009133085030280208,333
late_pre_response_minus_mid_pre_response,participation_ratio,-0.06428223855948101,333
mid_pre_response_minus_early_pre_response,pc1_explained,0.014091161928717733,333
mid_pre_response_minus_early_pre_response,participation_ratio,-0.056746484543626075,333
late_pre_response_minus_early_pre_response,pc1_explained,-0.006625001204761727,334
late_pre_response_minus_early_pre_response,participation_ratio,0.0240454840731279,334
late_pre_response_minus_mid_pre_response,pc1_explained,0.010272758072830124,334
late_pre_response_minus_mid_pre_response,participation_ratio,-0.07089777745352688,334
mid_pre_response_minus_early_pre_response,pc1_explained,-0.01689775927759185,334
mid_pre_response_minus_early_pre_response,participation_ratio,0.09494326152665478,334
late_pre_response_minus_early_pre_response,pc1_explained,-0.020039880143460365,335
late_pre_response_minus_early_pre_response,participation_ratio,0.08429193200948015,335
late_pre_response_minus_mid_pre_response,pc1_explained,-0.01037124371718956,335
late_pre_response_minus_mid_pre_response,participation_ratio,0.015409036450400926,335
mid_pre_response_minus_early_pre_response,pc1_explained,-0.009668636426270805,335
mid_pre_response_minus_early_pre_response,participation_ratio,0.06888289555907923,335
late_pre_response_minus_early_pre_response,pc1_explained,-0.0088639293848769,336
late_pre_response_minus_early_pre_response,participation_ratio,0.04508665872004691,336
late_pre_response_minus_mid_pre_response,pc1_explained,0.017079364595138813,336
late_pre_response_minus_mid_pre_response,participation_ratio,-0.09820260632063249,336
mid_pre_response_minus_early_pre_response,pc1_explained,-0.025943293980015714,336
mid_pre_response_minus_early_pre_response,participation_ratio,0.1432892650406794,336
late_pre_response_minus_early_pre_response,pc1_explained,0.003433600602199882,337
late_pre_response_minus_early_pre_response,participation_ratio,-0.00037385001255740846,337
late_pre_response_minus_mid_pre_response,pc1_explained,0.028821533169395286,337
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1034048677162458,337
mid_pre_response_minus_early_pre_response,pc1_explained,-0.025387932567195404,337
mid_pre_response_minus_early_pre_response,participation_ratio,0.10303101770368839,337
late_pre_response_minus_early_pre_response,pc1_explained,-0.0012584422810619778,338
late_pre_response_minus_early_pre_response,participation_ratio,0.01155879956825201,338
late_pre_response_minus_mid_pre_response,pc1_explained,-0.005588211159163525,338
late_pre_response_minus_mid_pre_response,participation_ratio,0.05409219659740172,338
mid_pre_response_minus_early_pre_response,pc1_explained,0.0043297688781015475,338
mid_pre_response_minus_early_pre_response,participation_ratio,-0.04253339702914971,338
late_pre_response_minus_early_pre_response,pc1_explained,0.006398787964383867,339
late_pre_response_minus_early_pre_response,participation_ratio,-0.01838355304687589,339
late_pre_response_minus_mid_pre_response,pc1_explained,0.011320444493761461,339
late_pre_response_minus_mid_pre_response,participation_ratio,-0.037533185782081535,339
mid_pre_response_minus_early_pre_response,pc1_explained,-0.004921656529377594,339
mid_pre_response_minus_early_pre_response,participation_ratio,0.019149632735205646,339
late_pre_response_minus_early_pre_response,pc1_explained,0.017789201381767872,340
late_pre_response_minus_early_pre_response,participation_ratio,-0.08615471601093505,340
late_pre_response_minus_mid_pre_response,pc1_explained,-0.018928753136021492,340
late_pre_response_minus_mid_pre_response,participation_ratio,0.06867611601397261,340
mid_pre_response_minus_early_pre_response,pc1_explained,0.036717954517789364,340
mid_pre_response_minus_early_pre_response,participation_ratio,-0.15483083202490766,340
late_pre_response_minus_early_pre_response,pc1_explained,0.02416885294317006,341
late_pre_response_minus_early_pre_response,participation_ratio,-0.11166860046665894,341
late_pre_response_minus_mid_pre_response,pc1_explained,-0.007434144052713254,341
late_pre_response_minus_mid_pre_response,participation_ratio,0.03838658007496942,341
mid_pre_response_minus_early_pre_response,pc1_explained,0.031602996995883315,341
mid_pre_response_minus_early_pre_response,participation_ratio,-0.15005518054162836,341
late_pre_response_minus_early_pre_response,pc1_explained,0.010102565785513051,342
late_pre_response_minus_early_pre_response,participation_ratio,-0.028382372479501594,342
late_pre_response_minus_mid_pre_response,pc1_explained,-0.006671651239814391,342
late_pre_response_minus_mid_pre_response,participation_ratio,0.0397146776929822,342
mid_pre_response_minus_early_pre_response,pc1_explained,0.016774217025327443,342
mid_pre_response_minus_early_pre_response,participation_ratio,-0.0680970501724838,342
late_pre_response_minus_early_pre_response,pc1_explained,-0.01831595044570189,343
late_pre_response_minus_early_pre_response,participation_ratio,0.08361884307579093,343
late_pre_response_minus_mid_pre_response,pc1_explained,-0.02085278891499165,343
late_pre_response_minus_mid_pre_response,participation_ratio,0.09175549385213877,343
mid_pre_response_minus_early_pre_response,pc1_explained,0.0025368384692897594,343
mid_pre_response_minus_early_pre_response,participation_ratio,-0.008136650776347842,343
late_pre_response_minus_early_pre_response,pc1_explained,-0.013213929688766668,344
late_pre_response_minus_early_pre_response,participation_ratio,0.0791904979191016,344
late_pre_response_minus_mid_pre_response,pc1_explained,0.007535348556462984,344
