time_index,time_ms,pc1_explained,pc2_explained,pc1_pc2_cumulative,n_pc_80,n_pc_90,participation_ratio
28,-890.5537719726562,0.45865535986955686,0.3150204283462423,0.7736757882157992,3,4,3.0718610444778798
29,-886.6449584960938,0.47386479665408215,0.3030968649071481,0.7769616615612303,3,4,3.014291049767687
30,-882.7361450195312,0.4842782741172121,0.29369014573845625,0.7779684198556683,3,4,2.980266988106306
31,-878.8273315429688,0.4866535743224429,0.28838941753829633,0.7750429918607392,3,4,2.984736352342425
32,-874.9185791015625,0.4840227723721118,0.28908285241872106,0.7731056247908328,3,4,2.9995409027464497
33,-871.009765625,0.48050034037066996,0.29093413759487985,0.7714344779655498,3,4,3.0156768955350923
34,-867.1009521484375,0.47436174509418694,0.2895361336454638,0.7638978787396508,3,4,3.0623212306590246
35,-863.1921997070312,0.46459160912219,0.28799424527278344,0.7525858543949735,3,4,3.1359827036468144
36,-859.2833862304688,0.45920953840011247,0.28592706500630216,0.7451366034064146,3,4,3.1833787397823654
37,-855.3745727539062,0.46270851813709973,0.2796818022818382,0.7423903204189379,3,4,3.1815450080833387
38,-851.4658203125,0.46949510317564375,0.271531731060141,0.7410268342357847,3,4,3.1546616002257326
39,-847.5570068359375,0.4739417995928521,0.2665647789303292,0.7405065785231812,3,4,3.129057914198044
40,-843.648193359375,0.47380018228012827,0.2650149531360262,0.7388151354161545,3,4,3.128382203134897
41,-839.7394409179688,0.47127948332995584,0.2678054430273414,0.7390849263572972,3,4,3.1385434237205647
42,-835.8306274414062,0.4673641746070934,0.2780503532455252,0.7454145278526185,3,4,3.1375811635118613
43,-831.9218139648438,0.4623032114933265,0.29067367966440527,0.7529768911577317,3,4,3.1318569189290635
44,-828.0130004882812,0.4641633864898737,0.2944126622024134,0.7585760486922871,3,4,3.1064347728440387
45,-824.104248046875,0.47463825444406926,0.2869350943421763,0.7615733487862455,3,4,3.0620291681933276
46,-820.1954345703125,0.48537991494653304,0.27813610167854147,0.7635160166250745,3,4,3.0196848417028166
47,-816.28662109375,0.491018749327894,0.2726948218731537,0.7637135712010477,3,4,3.0003526884157954
48,-812.3778686523438,0.493723225709903,0.27009213918445446,0.7638153648943575,3,4,2.989423789769796
49,-808.4690551757812,0.49224757758187393,0.27219020878945965,0.7644377863713336,3,4,2.9925774356359187
50,-804.5602416992188,0.4849899494926064,0.2809036411703274,0.7658935906629338,3,4,3.0167197967522417
51,-800.6514892578125,0.4776545344145573,0.2882833910919814,0.7659379255065387,3,4,3.044320084011138
52,-796.74267578125,0.47898882441484214,0.2860401087643003,0.7650289331791424,3,4,3.0448550999367825
53,-792.8338623046875,0.48783368845413416,0.2803548129192034,0.7681885013733376,3,4,3.0025509886105435
54,-788.9251098632812,0.49172955972121934,0.2798772805314626,0.7716068402526819,3,4,2.975503272075528
55,-785.0162963867188,0.48323421449619564,0.2831290772703292,0.7663632917665248,3,4,3.025126125889123
56,-781.1074829101562,0.47001738052991393,0.28581101633069217,0.7558283968606061,3,4,3.1103278367552583
57,-777.1986694335938,0.46315910359730317,0.28530696142768075,0.7484660650249839,3,4,3.161622408994667
58,-773.2899169921875,0.464567330650515,0.2799023887514748,0.7444697194019898,3,4,3.171270607596171
59,-769.381103515625,0.4686261606650421,0.27283204858744037,0.7414582092524824,3,4,3.166072891744145
60,-765.4722900390625,0.46891294983664455,0.27191300031949167,0.7408259501561363,3,4,3.1657866259089062
61,-761.5635375976562,0.46613175507830185,0.28003449942823727,0.7461662545065391,3,4,3.1574770168078303
